CODE_IRIS,INSEE_COM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,LIB_EPCI,A203,B101,B102,B201,B202,B203,C101,C102,C103,C104,C105,C201,C301,C302,C303,C304,C305,C701,C702,D101,D102,D103,D201,D401,D402,D403,F101,F102,F103,F104,F107,F109,F111,F112,F114,F117,F120,F121,F203,F303,F305,F307,F312,G102,G104
920510410,92051,Neuilly-sur-Seine,0410,Parc de Neuilly 10,H,Paris Ouest - La DÇfense,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920510411,92051,Neuilly-sur-Seine,0411,Parc de Neuilly 11,H,Paris Ouest - La DÇfense,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
920600101,92060,Le Plessis-Robinson,0101,Hachette,H,VallÇe Sud Grand Paris,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0
920600102,92060,Le Plessis-Robinson,0102,Albert Thomas-MarchÇ,H,VallÇe Sud Grand Paris,3,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920600104,92060,Le Plessis-Robinson,0104,Architecte,H,VallÇe Sud Grand Paris,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
920600105,92060,Le Plessis-Robinson,0105,Joliot,H,VallÇe Sud Grand Paris,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
920600106,92060,Le Plessis-Robinson,0106,Wallon,H,VallÇe Sud Grand Paris,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
920600107,92060,Le Plessis-Robinson,0107,Patrick,H,VallÇe Sud Grand Paris,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
920600108,92060,Le Plessis-Robinson,0108,Jean Jauräs,H,VallÇe Sud Grand Paris,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920600109,92060,Le Plessis-Robinson,0109,Anatole France,H,VallÇe Sud Grand Paris,3,0,1,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
920600110,92060,Le Plessis-Robinson,0110,Pergaud,H,VallÇe Sud Grand Paris,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
920620101,92062,Puteaux,0101,DÇfense Nord,H,Paris Ouest - La DÇfense,18,1,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,5
920620102,92062,Puteaux,0102,DÇfense Sud,H,Paris Ouest - La DÇfense,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
920620103,92062,Puteaux,0103,Seine 1,H,Paris Ouest - La DÇfense,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,1,1,2,2,0,0,0,1,0,0,6
920620201,92062,Puteaux,0201,Wilson 1,H,Paris Ouest - La DÇfense,1,0,0,0,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,1,2,1,0,2,1,0,0,0,1,0,0,1
920620202,92062,Puteaux,0202,Bergäre Nord,H,Paris Ouest - La DÇfense,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
920620203,92062,Puteaux,0203,Bergäre Centre,H,Paris Ouest - La DÇfense,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
920620204,92062,Puteaux,0204,Wilson 2,H,Paris Ouest - La DÇfense,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
920620205,92062,Puteaux,0205,Bergäre Sud,H,Paris Ouest - La DÇfense,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920620301,92062,Puteaux,0301,Wallace 3,H,Paris Ouest - La DÇfense,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
920620302,92062,Puteaux,0302,Wallace 2,H,Paris Ouest - La DÇfense,6,0,4,1,4,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
920620303,92062,Puteaux,0303,Mairie,H,Paris Ouest - La DÇfense,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
920620304,92062,Puteaux,0304,Wallace 1,H,Paris Ouest - La DÇfense,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920620305,92062,Puteaux,0305,Seine 2,H,Paris Ouest - La DÇfense,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
920620306,92062,Puteaux,0306,Agora,H,Paris Ouest - La DÇfense,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
920620401,92062,Puteaux,0401,RÇpublique 1,H,Paris Ouest - La DÇfense,1,0,1,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
920620402,92062,Puteaux,0402,RÇpublique 2,H,Paris Ouest - La DÇfense,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
920620403,92062,Puteaux,0403,Jauräs,H,Paris Ouest - La DÇfense,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1
920620404,92062,Puteaux,0404,France,H,Paris Ouest - La DÇfense,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
920630101,92063,Rueil-Malmaison,0101,Plaine-Gare 1,H,Paris Ouest - La DÇfense,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
920630102,92063,Rueil-Malmaison,0102,Plaine-Gare 2,H,Paris Ouest - La DÇfense,6,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2
920630103,92063,Rueil-Malmaison,0103,Plaine-Gare 3,H,Paris Ouest - La DÇfense,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
920630104,92063,Rueil-Malmaison,0104,Plaine-Gare 4,H,Paris Ouest - La DÇfense,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
920630105,92063,Rueil-Malmaison,0105,Plaine-Gare 5,H,Paris Ouest - La DÇfense,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
920630106,92063,Rueil-Malmaison,0106,Plaine-Gare 6,H,Paris Ouest - La DÇfense,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
920630201,92063,Rueil-Malmaison,0201,Martinets 1,H,Paris Ouest - La DÇfense,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
920630202,92063,Rueil-Malmaison,0202,Martinets 2,H,Paris Ouest - La DÇfense,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
920630301,92063,Rueil-Malmaison,0301,Closeaux 1,H,Paris Ouest - La DÇfense,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
920630302,92063,Rueil-Malmaison,0302,Closeaux 2,H,Paris Ouest - La DÇfense,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920630401,92063,Rueil-Malmaison,0401,Pince Vins,H,Paris Ouest - La DÇfense,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,2,2,0,0,1,1,0,0,0,0,1,0,1
920630501,92063,Rueil-Malmaison,0501,Buzenval 1,H,Paris Ouest - La DÇfense,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920630502,92063,Rueil-Malmaison,0502,Buzenval 2,H,Paris Ouest - La DÇfense,0,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
920630503,92063,Rueil-Malmaison,0503,Buzenval 3,H,Paris Ouest - La DÇfense,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
920630504,92063,Rueil-Malmaison,0504,Buzenval 4,H,Paris Ouest - La DÇfense,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
920630601,92063,Rueil-Malmaison,0601,Fouilleuse 1,H,Paris Ouest - La DÇfense,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1
920630602,92063,Rueil-Malmaison,0602,Fouilleuse 2,H,Paris Ouest - La DÇfense,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1
920630603,92063,Rueil-Malmaison,0603,Fouilleuse 3,H,Paris Ouest - La DÇfense,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920630701,92063,Rueil-Malmaison,0701,Plateau 1,H,Paris Ouest - La DÇfense,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920630702,92063,Rueil-Malmaison,0702,Plateau 2,H,Paris Ouest - La DÇfense,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
920630703,92063,Rueil-Malmaison,0703,Plateau 3,H,Paris Ouest - La DÇfense,0,0,1,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
920630704,92063,Rueil-Malmaison,0704,Plateau 4,H,Paris Ouest - La DÇfense,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920630705,92063,Rueil-Malmaison,0705,Plateau 5,H,Paris Ouest - La DÇfense,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920630706,92063,Rueil-Malmaison,0706,Plateau 6,H,Paris Ouest - La DÇfense,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0
920630707,92063,Rueil-Malmaison,0707,Plateau 7,H,Paris Ouest - La DÇfense,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920630801,92063,Rueil-Malmaison,0801,Centre Ville 1,H,Paris Ouest - La DÇfense,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
920630802,92063,Rueil-Malmaison,0802,Centre Ville 2,H,Paris Ouest - La DÇfense,1,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0
920630803,92063,Rueil-Malmaison,0803,Centre Ville 3,H,Paris Ouest - La DÇfense,5,0,2,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
920630804,92063,Rueil-Malmaison,0804,Centre Ville 4,H,Paris Ouest - La DÇfense,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
920630805,92063,Rueil-Malmaison,0805,Centre Ville 5,H,Paris Ouest - La DÇfense,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
920630806,92063,Rueil-Malmaison,0806,Centre Ville 6,H,Paris Ouest - La DÇfense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
920640101,92064,Saint-Cloud,0101,Fouilleuse,H,Paris Ouest - La DÇfense,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0
920640102,92064,Saint-Cloud,0102,Val d'Or 1,H,Paris Ouest - La DÇfense,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
920640103,92064,Saint-Cloud,0103,Val d'Or 2,H,Paris Ouest - La DÇfense,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920640104,92064,Saint-Cloud,0104,Coteaux 1,H,Paris Ouest - La DÇfense,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
920640105,92064,Saint-Cloud,0105,Coteaux 2,H,Paris Ouest - La DÇfense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
920640106,92064,Saint-Cloud,0106,Centre 1,H,Paris Ouest - La DÇfense,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920640107,92064,Saint-Cloud,0107,Montretout 1,H,Paris Ouest - La DÇfense,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920640108,92064,Saint-Cloud,0108,Montretout 2,H,Paris Ouest - La DÇfense,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
920640109,92064,Saint-Cloud,0109,Montretout 3,H,Paris Ouest - La DÇfense,2,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1
920640110,92064,Saint-Cloud,0110,Pasteur 1,H,Paris Ouest - La DÇfense,3,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,2
920640111,92064,Saint-Cloud,0111,Pasteur 2,H,Paris Ouest - La DÇfense,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
920640112,92064,Saint-Cloud,0112,Centre 2,H,Paris Ouest - La DÇfense,1,0,1,0,1,2,1,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,2,1,0,0,1,1,0,0,0,0,0,1,0
920710101,92071,Sceaux,0101,Robinson,H,VallÇe Sud Grand Paris,4,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2
920710102,92071,Sceaux,0102,ChÇneaux Sablons,H,VallÇe Sud Grand Paris,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920710103,92071,Sceaux,0103,Vieux Sceaux-Curie,H,VallÇe Sud Grand Paris,3,0,0,1,2,3,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,2,1,0,2,2,0,1,0,0,0,0,1
920710104,92071,Sceaux,0104,Parc de Sceaux,H,VallÇe Sud Grand Paris,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2
920710105,92071,Sceaux,0105,Desgranges-Fontenay,H,VallÇe Sud Grand Paris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920710106,92071,Sceaux,0106,Centre,H,VallÇe Sud Grand Paris,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
920710107,92071,Sceaux,0107,Blagis,H,VallÇe Sud Grand Paris,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
920710108,92071,Sceaux,0108,Musiciens-Roosevelt,H,VallÇe Sud Grand Paris,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3
920720101,92072,Sävres,0101,Bruyäres Acacias Fonceaux,H,Grand Paris Seine Ouest,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920720102,92072,Sävres,0102,Bruyäres Postillons Jauräs Val Allard,H,Grand Paris Seine Ouest,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
920720103,92072,Sävres,0103,Ernest Renan ChÉtaigneraie,H,Grand Paris Seine Ouest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
920720104,92072,Sävres,0104,Beau Site Pommerets Binelles,H,Grand Paris Seine Ouest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,4
920720105,92072,Sävres,0105,Manufacture-Brimborion-SEL-Division Leclerc,H,Grand Paris Seine Ouest,2,0,7,6,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,1,0,2,1,0,1,1,0,1,0,1
920720106,92072,Sävres,0106,Europe Pierre Midrin,H,Grand Paris Seine Ouest,6,0,1,1,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
920720107,92072,Sävres,0107,Danton Gabriel PÇri,H,Grand Paris Seine Ouest,3,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920720108,92072,Sävres,0108,MÇdiathäque 11 Novembre,H,Grand Paris Seine Ouest,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920720109,92072,Sävres,0109,Monesse Croix Bosset,H,Grand Paris Seine Ouest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
920720110,92072,Sävres,0110,Brancas Fontenelles Beauregard,H,Grand Paris Seine Ouest,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
920730101,92073,Suresnes,0101,Bas de Suresnes 1,H,Paris Ouest - La DÇfense,2,0,0,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0
920730102,92073,Suresnes,0102,Carnot Gambetta 1,H,Paris Ouest - La DÇfense,0,0,2,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
920730103,92073,Suresnes,0103,RÇpublique 2,H,Paris Ouest - La DÇfense,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
920730104,92073,Suresnes,0104,Plateau Ouest 3,H,Paris Ouest - La DÇfense,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1
920730105,92073,Suresnes,0105,CitÇ Jardins 3,H,Paris Ouest - La DÇfense,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920730106,92073,Suresnes,0106,Plateau Nord 2,H,Paris Ouest - La DÇfense,0,0,0,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
920730108,92073,Suresnes,0108,Bas de Suresnes 2,H,Paris Ouest - La DÇfense,7,0,1,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
920730109,92073,Suresnes,0109,CitÇ Jardins 1,H,Paris Ouest - La DÇfense,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
920730110,92073,Suresnes,0110,CitÇ Jardins 2,H,Paris Ouest - La DÇfense,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
920730111,92073,Suresnes,0111,Plateau Ouest 1,H,Paris Ouest - La DÇfense,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
920730112,92073,Suresnes,0112,Plateau Ouest 2,H,Paris Ouest - La DÇfense,3,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920730113,92073,Suresnes,0113,Plateau Nord 1,H,Paris Ouest - La DÇfense,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
