"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP","P13_POP0024_CALC","P13_POP1824","P13_POP65P","P13_POP0014","P13_POP1529","P13_POP3044","P13_POP4559","P13_POP6074","P13_POP75P"
"930780103","93078","93","Villepinte","No Mairie","931761","9307801","H","00","1",1820,604,176,327,381,339,345,324,210,222
"930780109","93078","93","Villepinte","Se Pasteur","931771","9307801","H","00","2",2041,933,204,103,632,406,447,348,178,31
"930780106","93078","93","Villepinte","Ne Hopiptal","931751","9307801","H","00","1",2204,866,182,246,573,471,457,351,245,107
"930780107","93078","93","Villepinte","So Marche","931771","9307801","H","00","2",2334,837,185,288,567,456,434,459,273,145
"930780104","93078","93","Villepinte","Ne Mousseaux","931761","9307801","H","00","1",6180,2622,1029,307,1286,1854,1300,1172,478,89
"930780105","93078","93","Villepinte","Ne Parc","931751","9307801","H","00","1",2705,1064,247,204,730,582,637,409,270,76
"930780110","93078","93","Villepinte","Se Roseraie","931761","9307801","H","00","1",1953,702,265,132,348,516,292,488,276,32
"930780111","93078","93","Villepinte","Se Zonedac","931781","9307801","H","00","1",1680,600,159,225,383,319,315,358,223,82
"930780116","93078","93","Villepinte","Su Gare","931781","9307801","H","00","1",2969,893,331,432,469,693,616,606,427,159
"930780112","93078","93","Villepinte","Se Europe","931781","9307801","H","00","1",2199,1004,198,171,689,426,496,333,208,47
"930780101","93078","93","Villepinte","No Expo","931751","9307801","A","00","3",105,50,25,3,15,41,15,31,3,0
"930780102","93078","93","Villepinte","No Haie","931751","9307801","H","00","1",1988,678,205,237,393,414,383,424,283,91
"930780115","93078","93","Villepinte","Se Mallet","931771","9307801","H","00","2",1281,559,114,131,357,285,223,221,154,41
"930780113","93078","93","Villepinte","So Bellevue","931771","9307801","H","00","2",1971,714,156,294,459,356,375,332,310,137
"930780114","93078","93","Villepinte","So Centrale","931781","9307801","H","00","1",2148,784,183,289,486,422,408,421,277,133
"930790101","93079","93","Villetaneuse","Quartier 1","ZZZZZZ","9307901","H","00","1",2124,968,220,144,647,456,442,359,171,48
"930790105","93079","93","Villetaneuse","Quartier 5","ZZZZZZ","9307901","H","00","1",2246,837,185,193,580,465,551,354,219,77
"930790102","93079","93","Villetaneuse","Quartier 2","ZZZZZZ","9307901","H","00","1",4389,1910,616,338,1089,1094,874,830,377,124
"930790103","93079","93","Villetaneuse","Quartier 3","ZZZZZZ","9307901","H","00","1",2032,863,290,193,444,537,307,446,215,83
"930790104","93079","93","Villetaneuse","Quartier 4","ZZZZZZ","9307901","H","00","3",1660,558,136,192,379,316,407,283,187,88
"940010000","94001","94","Ablon-sur-Seine","Ablon-sur-Seine (commune non irisée)","ZZZZZZ","9400100","Z","00","5",5388,1731,414,825,1151,1005,1217,941,646,428
"940020101","94002","94","Alfortville","Chinagora Berthelot","940021","9400201","H","00","1",2861,910,275,304,568,674,766,421,299,133
"940020204","94002","94","Alfortville","Jardin Val de Seine","940041","9400202","H","00","1",1947,703,176,180,412,409,355,456,241,75
"940020205","94002","94","Alfortville","Vert de Maison","940041","9400202","H","00","2",1327,353,82,357,229,210,240,227,191,229
"940020102","94002","94","Alfortville","Tony Garnier Soladier","940021","9400201","H","00","2",4303,1478,471,313,878,1081,1086,814,311,133
"940020107","94002","94","Alfortville","Mairie","940031","9400201","H","00","1",2717,736,209,445,488,483,752,426,343,225
"940020108","94002","94","Alfortville","14 Juillet Zola","940031","9400201","H","00","2",2439,742,201,356,455,458,587,418,317,204
"940020109","94002","94","Alfortville","Gare","940031","9400201","H","00","1",3199,903,238,376,574,622,902,585,302,215
"940020201","94002","94","Alfortville","Zola Carnot","940031","9400202","H","00","1",2359,693,263,326,376,560,562,431,254,175
"940020202","94002","94","Alfortville","Grand Ensemble","940041","9400202","H","00","1",3477,1312,382,441,761,803,651,643,418,199
"940020203","94002","94","Alfortville","Carnot Petit Pont Alouettes","940041","9400202","H","00","1",3206,1037,342,353,596,760,771,584,311,184
"940020103","94002","94","Alfortville","Diderot Louis Blanc","940021","9400201","H","00","1",2957,804,219,433,511,536,796,534,322,259
"940020104","94002","94","Alfortville","Marche Guesde","940011","9400201","H","00","1",3238,968,210,339,701,614,998,485,289,152
"940020206","94002","94","Alfortville","Grenoble Toulon","940041","9400202","H","00","1",3035,1046,263,338,683,544,726,565,387,130
"940020106","94002","94","Alfortville","Micolon 14 Juillet","940011","9400201","H","00","1",3941,1350,408,494,751,835,818,814,449,274
"940020105","94002","94","Alfortville","Blanqui Seine Ponton","940011","9400201","H","00","1",3813,1197,250,242,856,705,1144,713,310,85
"940030106","94003","94","Arcueil","Jules Ferry 1","940051","9400301","H","00","1",2456,902,278,217,525,485,540,562,250,93
"940030107","94003","94","Arcueil","Jules Ferry 2","940071","9400301","H","00","1",2093,666,223,283,396,490,491,341,239,137
"940030101","94003","94","Arcueil","Joliot Curie 1","940061","9400301","H","00","1",2548,735,197,252,491,495,680,491,273,117
"940030105","94003","94","Arcueil","Jean Mac_ 2","940051","9400301","H","00","1",2902,964,237,475,586,543,533,611,326,304
"940030102","94003","94","Arcueil","Joliot Curie 2","940061","9400301","H","00","1",1838,609,202,276,333,405,278,449,219,153
"940030108","94003","94","Arcueil","Laplace 1","940071","9400301","H","00","1",1901,636,196,172,372,470,458,346,177,78
"940030109","94003","94","Arcueil","Laplace 2","940071","9400301","H","00","2",1873,534,162,331,309,379,400,338,291,156
"940030103","94003","94","Arcueil","Barbusse","940061","9400301","H","00","1",2115,666,191,221,401,408,511,466,209,120
"940030104","94003","94","Arcueil","Jean Mac_ 1","940051","9400301","H","00","1",2022,776,184,211,497,465,384,372,198,106
"940040102","94004","94","Boissy-Saint-Léger","Rostand","940081","9400401","H","00","1",3628,1551,523,284,863,917,646,735,392,75
"940040103","94004","94","Boissy-Saint-Léger","Prevert","940081","9400401","H","00","1",1867,700,222,280,386,440,340,340,209,153
"940040101","94004","94","Boissy-Saint-Léger","Les Hautes Varennes","940081","9400401","H","00","1",2725,1189,306,145,743,600,585,509,260,28
"940040106","94004","94","Boissy-Saint-Léger","Bois Clary","940091","9400401","H","00","1",2700,842,215,461,522,451,510,592,455,170
"940040104","94004","94","Boissy-Saint-Léger","Savreau","940091","9400401","H","00","1",2313,756,203,273,470,431,489,493,314,116
"940040105","94004","94","Boissy-Saint-Léger","Le Centre","940091","9400401","H","00","1",3165,952,277,341,593,716,770,605,294,186
"940110104","94011","94","Bonneuil-sur-Marne","Cite Fabien","940101","9401101","H","00","1",1703,571,142,317,375,284,308,339,232,166
"940110108","94011","94","Bonneuil-sur-Marne","Fosse aux Moines","940111","9401101","H","00","1",3451,1385,296,159,930,768,875,607,212,59
"940110105","94011","94","Bonneuil-sur-Marne","Saint-Exupery","940111","9401101","H","00","1",2491,981,318,326,546,554,429,564,266,131
"940110106","94011","94","Bonneuil-sur-Marne","Salvador Allende","940111","9401101","H","00","1",2251,972,177,200,696,442,468,352,216,76
"940110107","94011","94","Bonneuil-sur-Marne","Republique","940111","9401101","H","00","1",2117,770,209,378,464,420,361,396,303,173
"940110103","94011","94","Bonneuil-sur-Marne","Haut Bonneuil","940101","9401101","H","00","1",2102,744,253,377,384,432,327,481,311,167
"940110101","94011","94","Bonneuil-sur-Marne","Zone d'Activite","940101","9401101","A","00","3",219,111,96,0,12,138,18,43,8,0
"940110102","94011","94","Bonneuil-sur-Marne","Centre Ancien","940101","9401101","H","00","1",2307,653,254,542,283,456,434,461,350,323
"940150103","94015","94","Bry-sur-Marne","Centre Ancien","940131","9401501","H","00","1",2522,771,208,421,440,541,476,509,336,220
"940150102","94015","94","Bry-sur-Marne","Carnot","940131","9401501","H","00","1",2376,621,212,402,326,490,451,587,305,219
"940150101","94015","94","Bry-sur-Marne","Pepiniere","940131","9401501","H","00","1",3408,1145,354,671,620,608,490,794,536,361
"940150104","94015","94","Bry-sur-Marne","Ferber Leclerc","940121","9401501","H","00","1",2494,653,128,523,429,330,595,424,396,320
"940150105","94015","94","Bry-sur-Marne","La Garenne","940121","9401501","H","00","1",2503,903,216,231,590,441,598,496,283,94
"940150106","94015","94","Bry-sur-Marne","Les Coteaux","940121","9401501","H","00","1",3119,1161,280,289,703,672,672,665,240,167
"940160109","94016","94","Cachan","Pont Royal","940161","9401601","H","00","1",1858,573,287,365,247,476,325,388,183,239
"940160104","94016","94","Cachan","Centre Ville","940141","9401601","H","00","1",2887,970,271,322,570,627,608,607,283,193
"940160110","94016","94","Cachan","Grange-Ory Lumieres","940151","9401601","H","00","1",2644,874,311,395,503,549,531,511,343,208
"940160111","94016","94","Cachan","Grange-Ory Lumieres","940151","9401601","H","00","1",2685,1281,909,293,333,1279,478,259,170,166
"940160103","94016","94","Cachan","Coteau 1","940141","9401601","H","00","1",1866,506,173,408,266,360,369,375,238,257
"940160108","94016","94","Cachan","Prairie","940161","9401601","H","00","1",2815,1540,1206,291,284,1463,387,299,247,135
"940160105","94016","94","Cachan","Coteau 2","940141","9401601","H","00","1",1799,526,112,354,339,282,283,423,280,192
"940160106","94016","94","Cachan","La Plaine 1","940141","9401601","H","00","1",2637,783,199,643,469,467,433,457,435,376
"940160107","94016","94","Cachan","La Plaine 2","940161","9401601","H","00","1",2837,1000,326,452,595,631,590,454,297,270
"940160101","94016","94","Cachan","Centre Ville","940151","9401601","H","00","1",5005,1749,532,619,1097,996,1221,879,368,445
"940160102","94016","94","Cachan","Cite Jardins","940161","9401601","H","00","1",2429,948,223,234,601,505,530,442,232,119
"940171203","94017","94","Champigny-sur-Marne","Bois l'Abbe 3","940191","9401712","H","00","1",1406,686,202,96,393,398,236,226,117,37
"940171204","94017","94","Champigny-sur-Marne","Bois l'Abbe 4","940191","9401712","H","00","1",1852,818,231,133,489,465,316,359,181,42
"940170101","94017","94","Champigny-sur-Marne","Tremblay 1","940231","9401701","H","00","1",2172,722,209,296,449,426,510,385,288,115
"940171202","94017","94","Champigny-sur-Marne","Bois l'Abbe 2","940191","9401712","H","00","1",2013,792,182,221,492,423,365,410,271,52
"940170301","94017","94","Champigny-sur-Marne","Remise Saint-Maur 1","940251","9401703","H","00","1",2669,885,234,376,531,490,488,585,382,193
"940170302","94017","94","Champigny-sur-Marne","Remise Saint-Maur 2","940251","9401703","H","00","1",2628,816,190,375,553,432,634,539,240,231
"940170401","94017","94","Champigny-sur-Marne","Maroc 1","940251","9401704","H","00","1",2468,831,181,330,566,400,600,455,278,169
"940170402","94017","94","Champigny-sur-Marne","Maroc 2","940251","9401704","H","00","1",2626,874,195,247,579,519,659,496,232,142
"940170501","94017","94","Champigny-sur-Marne","Centre 1","940171","9401705","H","00","1",3132,1057,242,370,698,595,708,604,318,209
"940170502","94017","94","Champigny-sur-Marne","Centre 2","940171","9401705","H","00","1",2687,866,220,369,574,448,614,520,320,211
"940170601","94017","94","Champigny-sur-Marne","Republique","940221","9401706","H","00","1",3351,1009,274,407,607,599,828,770,361,186
"940170701","94017","94","Champigny-sur-Marne","Quatre Cites 1","940211","9401707","H","00","1",2080,765,190,263,473,423,378,419,259,129
"940170102","94017","94","Champigny-sur-Marne","Tremblay 2","940231","9401701","H","00","1",1588,588,198,170,324,334,381,309,162,78
"940170103","94017","94","Champigny-sur-Marne","Tremblay 3","940231","9401701","H","00","1",2594,848,247,410,515,465,572,495,330,215
"940170201","94017","94","Champigny-sur-Marne","Plant 1","940241","9401702","H","00","1",2227,666,162,352,439,405,543,382,230,228
"940170202","94017","94","Champigny-sur-Marne","Plant 2","940241","9401702","H","00","1",3402,1207,309,469,757,647,778,588,414,218
"940170203","94017","94","Champigny-sur-Marne","Plant 3","940241","9401702","H","00","1",2854,1000,238,355,651,465,637,612,281,209
"940171001","94017","94","Champigny-sur-Marne","Coteaux 1","940221","9401710","H","00","1",1900,548,157,366,316,326,362,397,321,178
"940171002","94017","94","Champigny-sur-Marne","Coteaux 2","940171","9401710","H","00","1",2246,789,199,245,477,472,503,465,239,89
"940171101","94017","94","Champigny-sur-Marne","Mordacs 1","940181","9401711","H","00","1",1684,560,132,216,356,299,367,357,220,85
"940171102","94017","94","Champigny-sur-Marne","Mordacs 2","940181","9401711","H","00","1",2061,860,275,216,480,516,345,405,198,118
"940171103","94017","94","Champigny-sur-Marne","Mordacs 3","940181","9401711","H","00","2",2335,1012,234,222,640,493,477,407,236,83
"940171201","94017","94","Champigny-sur-Marne","Bois l'Abbe 1","940191","9401712","H","00","1",2521,1131,382,212,611,691,363,524,268,64
"940170704","94017","94","Champigny-sur-Marne","Quatre Cites 4","940211","9401707","H","00","2",1881,612,150,254,406,366,396,342,233,138
"940170801","94017","94","Champigny-sur-Marne","Zone Industrielle","940181","9401708","A","00","3",1750,516,155,271,289,304,353,401,308,95
"940170702","94017","94","Champigny-sur-Marne","Quatre Cites 2","940211","9401707","H","00","1",1846,653,159,185,411,355,462,361,173,84
"940170703","94017","94","Champigny-sur-Marne","Quatre Cites 3","940211","9401707","H","00","1",1478,449,97,197,338,234,362,279,180,85
"940171304","94017","94","Champigny-sur-Marne","Coeuilly 4","940191","9401713","H","00","1",2372,728,219,447,417,446,369,553,348,239
"940171301","94017","94","Champigny-sur-Marne","Coeuilly 1","940201","9401713","H","00","1",2671,781,194,481,462,422,484,644,408,251
"940170901","94017","94","Champigny-sur-Marne","Plateau","940221","9401709","H","00","1",2857,1081,308,237,620,668,528,685,256,100
"940171401","94017","94","Champigny-sur-Marne","Perroquets","940201","9401714","H","00","2",1897,683,153,244,477,312,422,312,262,112
"940171302","94017","94","Champigny-sur-Marne","Coeuilly 2","940201","9401713","H","00","1",2533,829,246,392,493,430,481,573,362,194
"940171303","94017","94","Champigny-sur-Marne","Coeuilly 3","940201","9401713","H","00","1",2178,696,189,311,423,408,471,480,220,176
"940180106","94018","94","Charenton-le-Pont","Bordeaux Victor Hugo","940281","9401801","H","00","1",1975,555,180,412,298,345,385,372,351,225
"940180107","94018","94","Charenton-le-Pont","Carrieres","940281","9401801","H","00","1",2166,689,151,335,457,375,502,377,283,172
"940180101","94018","94","Charenton-le-Pont","Centre Ville","940271","9401801","H","00","1",3974,1274,350,556,804,818,1031,648,333,340
"940180102","94018","94","Charenton-le-Pont","Gabrielle Leclerc","940271","9401801","H","00","1",2740,802,217,436,500,508,654,524,347,207
"940180103","94018","94","Charenton-le-Pont","Plateau","940271","9401801","H","00","1",2061,577,133,341,364,353,530,372,250,193
"940180104","94018","94","Charenton-le-Pont","Franges du Bois de Vincennes","940261","9401801","H","00","1",2352,631,180,428,412,382,504,449,367,238
"940180105","94018","94","Charenton-le-Pont","Conflans","940261","9401801","H","00","1",2211,575,135,374,377,390,582,365,243,254
"940180110","94018","94","Charenton-le-Pont","Valmy","940261","9401801","H","00","1",3687,1115,248,384,749,740,867,772,361,198
"940180108","94018","94","Charenton-le-Pont","Archeveche","940281","9401801","H","00","1",5336,1811,543,499,1064,1207,1227,1108,536,194
"940180109","94018","94","Charenton-le-Pont","Bercy","940261","9401801","H","00","1",3906,1298,342,325,778,769,945,911,378,125
"940190104","94019","94","Chennevières-sur-Marne","Le Fort La Maillarde","940291","9401901","H","00","1",2599,803,172,470,529,355,533,569,385,228
"940190108","94019","94","Chennevières-sur-Marne","Hauts de Chennevieres Pince Vent","940301","9401901","H","00","1",2822,1039,251,294,681,562,595,533,345,105
"940190105","94019","94","Chennevières-sur-Marne","Paris Chennevieres","940301","9401901","H","00","1",2024,521,149,423,328,323,406,417,344,207
"940190106","94019","94","Chennevières-sur-Marne","Bois l'Abbe 1","940301","9401901","H","00","1",1646,657,252,175,322,420,256,397,191,60
"940190107","94019","94","Chennevières-sur-Marne","Bois l'Abbe 2 Plaine des Bordes","940301","9401901","H","00","1",2852,1221,314,204,753,656,571,549,264,60
"940190103","94019","94","Chennevières-sur-Marne","Coteaux","940291","9401901","H","00","1",2207,596,121,463,399,319,422,472,391,204
