"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","C13_POP15P_CS7_tx","P13_ACT1564_tx","P13_CHOM1564_tx","P13_ETUD1564_tx","P13_ACT1524_tx","P13_CHOM1524_tx","P13_SAL15P_CDD_tx","P13_SAL15P_INTERIM_tx"
"940380109","94038","94","L'Haÿ-les-Roses","Jardin Parisien 1","940591","9403801","H","00","1",23,81.4,9.7,6.4,58.5,22.2,7.2,1.6
"940380110","94038","94","L'Haÿ-les-Roses","Jardin Parisien 2","940601","9403801","H","00","1",24.3,73.3,18.2,11.3,38.1,36.8,7.4,1.3
"940380107","94038","94","L'Haÿ-les-Roses","Centre 2","940591","9403801","H","00","1",19.2,67.6,19.3,10,41.1,40.2,7.3,1
"940380108","94038","94","L'Haÿ-les-Roses","Centre 3","940591","9403801","H","00","1",31.6,77.9,7.7,12.2,32.4,19,7.7,0.2
"940410103","94041","94","Ivry-sur-Seine","Centre Ville Ouest","940611","9404101","H","00","1",20.7,75.6,15.2,12.9,41.9,20.2,11.3,0.9
"940410104","94041","94","Ivry-sur-Seine","Fort","940621","9404101","H","00","1",18.8,77.3,14.7,12.1,41.6,36.3,22.2,0.8
"940410105","94041","94","Ivry-sur-Seine","Centre Ville Sud","940641","9404101","H","00","1",13,76.7,15.5,12.9,40,28.2,12.1,1.4
"940410101","94041","94","Ivry-sur-Seine","Plateau Sud","940621","9404101","H","00","1",17,75.6,11.4,11.4,31.5,26.3,7.2,1.8
"940410102","94041","94","Ivry-sur-Seine","Monmousseau","940621","9404101","H","00","1",20,77.2,17.9,7.4,43.4,51.9,7,2.7
"940410206","94041","94","Ivry-sur-Seine","Plateau Nord","940651","9404102","H","00","1",23.7,69.8,13.2,13.2,37.3,16.8,6.8,1.5
"940410207","94041","94","Ivry-sur-Seine","Mirabeau","940631","9404102","H","00","1",9,71.1,12.6,18.1,39,24,8.5,1.1
"940410208","94041","94","Ivry-sur-Seine","Danton Ouest","940611","9404102","H","00","1",22.1,74.5,19.3,9.9,47.8,24.6,12.7,1.1
"940410106","94041","94","Ivry-sur-Seine","Parmentier Nord","940641","9404101","H","00","1",23.6,73.6,15.7,15.4,36.2,27.1,10.3,1.4
"940410107","94041","94","Ivry-sur-Seine","Gagarine","940641","9404101","H","00","1",23.1,74.1,19.4,11.1,42.8,34.7,11.5,1
"940410202","94041","94","Ivry-sur-Seine","Petit Ivry Nord","940631","9404102","H","00","1",16.2,74.1,17,16.2,36.6,25.3,7.9,0.6
"940410203","94041","94","Ivry-sur-Seine","Petit Ivry Sud","940631","9404102","H","00","1",19.5,74.3,16.1,11.1,37.8,24.7,12.9,0.9
"940410204","94041","94","Ivry-sur-Seine","Cite Pierre et Marie Curie","940651","9404102","H","00","1",24.7,74.2,17.4,9.6,57.1,19.4,8.5,3.1
"940410205","94041","94","Ivry-sur-Seine","Hoche_Le Galleu","940651","9404102","H","00","1",20,73.8,16.4,9.4,43.6,24.7,15.8,1.2
"940410301","94041","94","Ivry-sur-Seine","Ivry Port Nord","940661","9404103","H","00","1",11,71,16.4,14.6,36.4,37.1,9.9,0.6
"940410108","94041","94","Ivry-sur-Seine","Centre Ville Nord","940611","9404101","H","00","1",21.2,76.7,14.6,12.6,43.1,29.3,8.6,3.4
"940410109","94041","94","Ivry-sur-Seine","Parmentier Sud","940641","9404101","H","00","1",33.2,69.6,11,18.2,36.2,21.3,14.5,0.1
"940410211","94041","94","Ivry-sur-Seine","Danton Est","940611","9404102","H","00","1",17.7,79.7,18.6,10.5,43.1,36.3,13.9,0.5
"940410201","94041","94","Ivry-sur-Seine","Verollot","940631","9404102","H","00","1",10.9,76.1,14.7,12,35.7,22.9,12.9,1.1
"940410302","94041","94","Ivry-sur-Seine","Ivry Port Centre","940661","9404103","H","00","2",11.9,74.4,21.5,11,46.3,28.3,20.6,1.7
"940410110","94041","94","Ivry-sur-Seine","Centre Ville Est","940641","9404101","H","00","1",23.6,70.6,19.8,10.9,44.2,33.7,6.8,0.3
"940410304","94041","94","Ivry-sur-Seine","Ivry Port Sud","940661","9404103","H","00","1",8.9,80.7,13.6,8.6,53.2,20,12.6,2
"940420103","94042","94","Joinville-le-Pont","Vautier","940671","9404201","H","00","2",23.4,73.9,12.1,13.9,29.2,32.9,11.4,1.1
"940420108","94042","94","Joinville-le-Pont","Mocquet","940681","9404201","H","00","1",23.9,77,7.5,12.2,28.1,46.9,7.3,1.7
"940420107","94042","94","Joinville-le-Pont","Ouginot","940681","9404201","H","00","1",21.5,78,7.2,13,31,18.2,5.5,1.7
"940420104","94042","94","Joinville-le-Pont","Leclerc","940671","9404201","H","00","2",27.4,63.5,17.6,11.8,36.1,35.7,8.7,2.8
"940420106","94042","94","Joinville-le-Pont","Peri","940681","9404201","H","00","1",18.9,80.5,10.1,9.5,43.5,15.9,8.3,0.6
"940420102","94042","94","Joinville-le-Pont","Jaures","940671","9404201","H","00","2",25.7,84.8,11.8,8.3,35,21.4,8.1,0.4
"940420105","94042","94","Joinville-le-Pont","Moutier","940681","9404201","H","00","1",19.2,75.8,17.3,9.3,42.3,35.6,12.2,0.9
"940420101","94042","94","Joinville-le-Pont","Platanes","940671","9404201","H","00","2",28.9,81.7,10.4,7.7,40.3,24,8.1,0.4
"940430102","94043","94","Le Kremlin-Bicêtre","Les Sablons","940701","9404301","H","00","1",14.1,79.5,17,12.4,39.8,34.4,12.4,1.2
"940430101","94043","94","Le Kremlin-Bicêtre","Les Plantes","940701","9404301","H","00","1",7.3,73.5,15.3,20.7,38.3,20.1,11.9,1
"940430108","94043","94","Le Kremlin-Bicêtre","Les Perichets","940701","9404301","H","00","1",15.5,77.8,13.7,13.6,41.9,8.9,14.8,1.1
"940430109","94043","94","Le Kremlin-Bicêtre","Petits Jardins Bas de Bicetre","940691","9404301","H","00","1",11.4,80.5,11.6,9.9,48.5,25.4,10.7,0.8
"940430104","94043","94","Le Kremlin-Bicêtre","Les Coquettes","940691","9404301","H","00","1",22.4,72.8,15.1,12.6,37.5,39.5,13,1.2
"940430103","94043","94","Le Kremlin-Bicêtre","Kremlin Saint-Germain","940691","9404301","H","00","1",18.1,77.9,12.8,12.6,38.8,19.7,8.4,0.9
"940430106","94043","94","Le Kremlin-Bicêtre","Les Closeaux Les Martinets","940711","9404301","H","00","1",24.2,75.3,20.1,7.3,49.8,44,9.3,1
"940430107","94043","94","Le Kremlin-Bicêtre","Hauts Fosses Esslieres Sorieres","940711","9404301","H","00","1",5.5,86.2,6.2,7.4,47.5,20.6,12.5,0.7
"940430105","94043","94","Le Kremlin-Bicêtre","Barnufles","940711","9404301","H","00","1",18.2,74.4,13.2,11.4,42.9,26,10.6,1.3
"940440106","94044","94","Limeil-Brévannes","Les Candies","940721","9404401","H","00","1",13.4,78.1,10.1,10.8,41.8,36.5,5.2,0.8
"940440104","94044","94","Limeil-Brévannes","Centre Ville","940721","9404401","H","00","1",39.6,80.4,13.3,8.5,46.5,27.8,5.7,1.9
"940440105","94044","94","Limeil-Brévannes","Les Orchidees","940731","9404401","H","00","1",17.4,78,9.5,11.1,40.9,30.8,7,0.6
"940440101","94044","94","Limeil-Brévannes","Les Varennes","940731","9404401","H","00","1",16.1,81.2,8.9,9.4,39.2,25.9,5.3,0.8
"940440102","94044","94","Limeil-Brévannes","Les Neufs Saulets","940721","9404401","H","00","1",14.7,84.2,9.4,7,56.8,15.6,6.1,1.2
"940440103","94044","94","Limeil-Brévannes","Saint-Martin","940721","9404401","H","00","1",18.1,72.3,21.1,11.1,48.7,41.2,10.4,0.2
"940440107","94044","94","Limeil-Brévannes","Les Grands Champs","940731","9404401","H","00","1",11.7,84,11.1,7.1,59.8,25.2,7.6,0.7
"940460110","94046","94","Maisons-Alfort","Centre_Vert de Maison 10","940781","9404601","H","00","1",20.2,77.7,11.4,9.5,43.2,21.4,7.7,0.1
"940460111","94046","94","Maisons-Alfort","Centre_Vert de Maison 11","940781","9404601","H","00","1",28.7,76.9,11.8,9.3,45.9,18.8,6.5,0.3
"940460201","94046","94","Maisons-Alfort","Alfort 1","940771","9404602","H","00","1",13.2,71,9.7,22.5,25.4,13.8,8.5,1
"940460101","94046","94","Maisons-Alfort","Centre_Vert de Maison 1","940751","9404601","H","00","1",27.1,76.7,6.3,9.3,30.8,17.9,5.1,0
"940460106","94046","94","Maisons-Alfort","Centre_Vert de Maison 6","940751","9404601","H","00","1",18.1,71.3,22.4,9.4,53,45.9,8.4,3.8
"940460107","94046","94","Maisons-Alfort","Centre_Vert de Maison 7","940741","9404601","H","00","1",28.2,82.5,9.2,8.6,50.5,2.9,6.3,1.3
"940460108","94046","94","Maisons-Alfort","Centre_Vert de Maison 8","940741","9404601","H","00","1",20.7,82.6,8.6,8.5,45.5,21.1,5,1.5
"940460109","94046","94","Maisons-Alfort","Centre_Vert de Maison 9","940741","9404601","H","00","2",22.7,73.6,11.5,11.4,34.2,25.8,8.7,1.3
"940460403","94046","94","Maisons-Alfort","Planetes 3","940761","9404604","H","00","2",25.2,78.3,11.6,6,53.6,28.2,10.9,0.9
"940460102","94046","94","Maisons-Alfort","Centre_Vert de Maison 2","940751","9404601","H","00","1",22.3,81.6,9.3,10.6,23.4,9.8,6.7,0.8
"940460103","94046","94","Maisons-Alfort","Centre_Vert de Maison 3","940741","9404601","H","00","1",26.6,80.6,5.9,8.8,46.5,11.6,7,1.3
"940460202","94046","94","Maisons-Alfort","Alfort 2","940771","9404602","H","00","3",0.3,86.2,2.2,11,63.3,2,21.6,0.2
"940460203","94046","94","Maisons-Alfort","Alfort 3","940771","9404602","H","00","1",24,79.6,11.1,9.5,32.4,28.8,7.8,0.5
"940460303","94046","94","Maisons-Alfort","Charentonneau 3","940791","9404603","H","00","1",28.9,74.3,8.8,11.9,23.1,19,8.4,0.7
"940460304","94046","94","Maisons-Alfort","Charentonneau 4","940791","9404603","H","00","1",27.9,77.5,10.2,12.3,35.3,18.9,9.7,1.2
"940460104","94046","94","Maisons-Alfort","Centre_Vert de Maison 4","940751","9404601","H","00","2",18,82.8,9.7,11,48.2,16.8,8.7,1.6
"940460105","94046","94","Maisons-Alfort","Centre_Vert de Maison 5","940781","9404601","H","00","1",20.9,78.1,12.2,7.3,49.7,24.8,10.9,0.8
"940460302","94046","94","Maisons-Alfort","Charentonneau 2","940791","9404603","H","00","1",22.4,81.2,10.3,12.2,34.4,23.3,5.5,0.8
"940460204","94046","94","Maisons-Alfort","Alfort 4","940771","9404602","H","00","1",22.2,83,11.9,10,50.7,18.2,11.8,3.9
"940460401","94046","94","Maisons-Alfort","Planetes 1","940761","9404604","H","00","1",29.3,72.1,6,12.7,30.2,6.6,9.7,0.6
"940460402","94046","94","Maisons-Alfort","Planetes 2","940761","9404604","H","00","1",21.7,80.2,7,11.5,35.8,28.7,8.9,0.5
"940460205","94046","94","Maisons-Alfort","Alfort 5","940771","9404602","H","00","1",24.6,81.4,8.7,8.1,48.8,14.2,8.4,0.9
"940460301","94046","94","Maisons-Alfort","Charentonneau 1","940791","9404603","H","00","1",24.8,76,11.3,14.8,29.7,22.9,4.3,0.3
"940470000","94047","94","Mandres-les-Roses","Mandres-les-Roses (commune non irisée)","ZZZZZZ","9404700","Z","00","5",27.9,73,9.1,11.8,36.7,26.3,8.8,0.2
"940480102","94048","94","Marolles-en-Brie","Vieux Village-Murs du Parc","ZZZZZZ","9404801","H","00","4",23.1,72.6,6.8,12.6,40.4,11,7,1.4
"940480101","94048","94","Marolles-en-Brie","Bois de Notre Dame","ZZZZZZ","9404801","A","00","4",0,100,40,0,100,0,0,0
"940480103","94048","94","Marolles-en-Brie","La Butte du Berger","ZZZZZZ","9404801","H","00","4",17.9,72.5,8.6,13,34.1,24.2,6.2,0.5
"940520110","94052","94","Nogent-sur-Marne","Place Leclerc","940821","9405201","H","00","1",27.4,76.4,5.9,11.4,35.7,5.8,5.3,0.1
"940520111","94052","94","Nogent-sur-Marne","Les Hauts de Nogent","940821","9405201","H","00","1",19.5,78.8,11.4,13.7,18.1,15.6,8,0.4
"940520108","94052","94","Nogent-sur-Marne","Baltard","940821","9405201","H","00","1",31.1,77.3,10.1,10.5,20.3,20.5,6.7,0
"940520105","94052","94","Nogent-sur-Marne","Le Port","940811","9405201","H","00","1",18.8,76.9,7.7,13.4,20.5,11,8,0
"940520106","94052","94","Nogent-sur-Marne","Dagobert et Marie Curie","940811","9405201","H","00","1",19.9,82.8,8.9,9.4,42,14,6.6,2.4
"940520107","94052","94","Nogent-sur-Marne","La Sous-Prefecture","940811","9405201","H","00","1",26.8,84.1,7.9,7.6,42.9,12.6,7.9,0.2
"940520101","94052","94","Nogent-sur-Marne","Les Marechaux","940801","9405201","H","00","2",17.6,77.7,11.2,10.8,38.4,9.6,6.4,0.5
"940520109","94052","94","Nogent-sur-Marne","Bois de Vincennes","940821","9405201","H","00","1",27.5,82,7.2,10,28,5.8,7.9,0.3
"940520103","94052","94","Nogent-sur-Marne","Coulmiers","940801","9405201","H","00","1",24.8,75.5,7.3,13.9,25,16.1,6.2,0.3
"940520104","94052","94","Nogent-sur-Marne","Centre Ville","940801","9405201","H","00","1",14.9,81.7,9.4,10.1,39,25.9,10.9,1.7
"940520102","94052","94","Nogent-sur-Marne","Boulevard de Strasbourg","940801","9405201","H","00","1",21.2,78.4,14.7,8.8,34,30.8,8.4,1.2
"940530000","94053","94","Noiseau","Noiseau (commune non irisée)","ZZZZZZ","9405300","Z","00","5",21.6,77,8.5,11.2,39.9,20.9,5.8,0.8
"940540101","94054","94","Orly","Parc de la Cloche","940841","9405401","H","00","1",28.3,75.9,10,9.8,39.2,21.1,6.3,1.3
"940540102","94054","94","Orly","Gazier Aviateurs","940831","9405401","H","00","1",15.1,70,23.5,11.4,46.4,37.3,10.8,4.1
"940540108","94054","94","Orly","Terrasses_Calmette","940831","9405401","H","00","1",13.1,74.8,19.5,10.2,49.1,34.6,8.8,2.5
"940540109","94054","94","Orly","Nouvelet_Les Saules","940841","9405401","H","00","1",12.2,75.5,19.9,10.6,42.7,49,8.5,3.2
"940540105","94054","94","Orly","Carrieres_Sentiers","940841","9405401","H","00","1",25.2,76.7,13.6,10.3,50,37.1,6.4,1.3
"940540106","94054","94","Orly","Pierre au Pretre","940831","9405401","H","00","1",24,71.8,19.9,10.1,42.4,49.3,6.8,1.3
"940540103","94054","94","Orly","Gazier Navigateurs","940831","9405401","H","00","1",19.5,68.3,22.3,7.8,54.4,37.9,10.9,3.4
"940540104","94054","94","Orly","Tilleuls","940831","9405401","H","00","1",12.5,74.3,19.3,9.7,40.8,45.3,8.6,1.7
"940540107","94054","94","Orly","Vieil Orly_Centre Ville","940841","9405401","H","00","1",22.5,76.4,10.6,11,43.5,21.4,6.3,1.5
"940550102","94055","94","Ormesson-sur-Marne","Centre Nord","ZZZZZZ","9405501","H","00","4",30.1,75.2,7.8,12.2,37.4,16.5,5.3,0.7
"940550103","94055","94","Ormesson-sur-Marne","Centre Sud","ZZZZZZ","9405501","H","00","4",29.9,76.1,8.8,10.8,38,22.7,4.2,0.8
"940550105","94055","94","Ormesson-sur-Marne","Ouest","ZZZZZZ","9405501","H","00","4",28.8,74.2,8.4,11.1,35.2,25.3,5.9,0.6
"940550101","94055","94","Ormesson-sur-Marne","Nord","ZZZZZZ","9405501","H","00","4",26.5,75.3,8.9,12.5,35.2,23.7,6.4,1.2
"940550104","94055","94","Ormesson-sur-Marne","Sud","ZZZZZZ","9405501","H","00","4",18.9,75.8,10.3,14.4,30.5,26.5,5.1,0.9
"940560000","94056","94","Périgny","Périgny (commune non irisée)","ZZZZZZ","9405600","Z","00","5",18.7,76.7,7.7,10.2,42.3,19.1,5.6,1.2
"940580111","94058","94","Le Perreux-sur-Marne","Le Thillard","940891","9405801","H","00","1",18.6,80.1,11.2,10.2,42.6,23.9,8.1,0.7
"940580107","94058","94","Le Perreux-sur-Marne","La Prairie des Presles","940861","9405801","H","00","1",23.3,82.1,8.3,8.8,41.8,20.6,6.2,0.5
"940580112","94058","94","Le Perreux-sur-Marne","Les Joncs Marins Croix d'eau","940891","9405801","H","00","1",22.1,74.3,13.1,13.5,36,25,10.6,1.6
"940580113","94058","94","Le Perreux-sur-Marne","Les Joncs Marins Fosse Moreau","940891","9405801","H","00","1",19,76.9,7.7,12.5,37.9,13.7,6.3,0.2
"940580106","94058","94","Le Perreux-sur-Marne","L'Ile de la Roche","940881","9405801","H","00","1",31.3,79.1,9.7,10,41.1,34.2,6.7,1
"940580102","94058","94","Le Perreux-sur-Marne","La Prairie de Nogent","940871","9405801","H","00","1",27.4,78.3,7.2,12.2,28.4,0,6,0.6
"940580108","94058","94","Le Perreux-sur-Marne","Les Corluis","940861","9405801","H","00","1",31.2,81.2,7.1,10.1,31.9,26.2,3.6,0.9
"940580109","94058","94","Le Perreux-sur-Marne","Les Siams","940861","9405801","H","00","1",16.5,80.3,9.7,9,44.7,23.8,7.8,1.7
"940580110","94058","94","Le Perreux-sur-Marne","L'Orage","940891","9405801","H","00","1",17.5,78.3,9.5,11.5,32.4,12.8,7.6,2.7
"940580103","94058","94","Le Perreux-sur-Marne","Les Parclairs","940871","9405801","H","00","1",27.4,78.2,8.3,8.7,42.2,16,10.3,0.6
"940580104","94058","94","Le Perreux-sur-Marne","Pont de Bry","940881","9405801","H","00","1",22.9,78.9,6.9,12,30.7,15.2,6,1.2
"940580101","94058","94","Le Perreux-sur-Marne","L'Ile d'Amour","940871","9405801","H","00","1",24.3,75.2,10.2,11.8,31.7,12.7,5,0.8
"940580105","94058","94","Le Perreux-sur-Marne","Iris No 0105","940881","9405801","H","00","1",21.5,80.8,7.3,11,42.9,16.7,8.5,0.5
"940590102","94059","94","Le Plessis-Trévise","Saint_Martin","940911","9405901","H","00","1",21.8,79.9,11.3,6.1,46.1,18.4,6.6,0.6
"940590101","94059","94","Le Plessis-Trévise","Le Val Roger_Parc de la Lande","940911","9405901","H","00","1",22.8,69.6,8.8,13.5,31,24.1,7.1,1.4
"940590106","94059","94","Le Plessis-Trévise","Gambetta","940901","9405901","H","00","1",21,80.8,7.4,8.3,40.4,14.1,4.8,0.9
"940590103","94059","94","Le Plessis-Trévise","Le Centre","940911","9405901","H","00","1",28,80.6,7.3,5.5,45,16.5,6.3,0.7
"940590107","94059","94","Le Plessis-Trévise","Saint_Antoine","940901","9405901","H","00","1",15.4,74.3,7.2,12.2,42.3,18.2,7.6,0.8
"940590104","94059","94","Le Plessis-Trévise","Marbeau_Coeuilly","940911","9405901","H","00","1",26.2,73.8,5.9,11.2,37.6,16.5,6.3,1.3
"940590105","94059","94","Le Plessis-Trévise","Saint_Pierre_Kiffer","940901","9405901","H","00","1",39.4,73.9,6.4,10.8,26.8,22.7,4.6,0
"940600101","94060","94","La Queue-en-Brie","Bois des Friches","ZZZZZZ","9406001","H","00","1",22.8,74.2,6,14.2,31.9,14.6,5.4,0.6
"940600102","94060","94","La Queue-en-Brie","Les Bordes Hotel de Ville","ZZZZZZ","9406001","H","00","1",17.6,78.7,17.3,10.4,47.8,34.7,10.5,0.8
"940600105","94060","94","La Queue-en-Brie","Village Pierre Lais","ZZZZZZ","9406001","H","00","1",17.3,78.4,8,10.3,37.6,26.2,5.3,0.7
"940600103","94060","94","La Queue-en-Brie","l'Hermitage","ZZZZZZ","9406001","H","00","1",18.8,67,14.3,11.8,40.6,36.5,4.8,2.9
"940600104","94060","94","La Queue-en-Brie","Les Marnieres","ZZZZZZ","9406001","H","00","1",20.6,74.1,9.3,12,39.5,26.1,4.6,0
"940650102","94065","94","Rungis","Les Antes","ZZZZZZ","9406501","H","00","4",15.1,73.2,6.4,14.5,35.8,12.7,6.6,0.6
"940650101","94065","94","Rungis","Rungis Ville","ZZZZZZ","9406501","H","00","4",20.2,82.8,5.8,7.4,54.3,12.5,5.2,1.2
"940650105","94065","94","Rungis","Le Sud","ZZZZZZ","9406501","A","00","4",4.4,81.4,8.5,12.2,47.1,14.6,6,0.4
"940650103","94065","94","Rungis","Min","ZZZZZZ","9406501","A","00","4",0,100,0,0,100,0,0,0
"940650104","94065","94","Rungis","Silic","ZZZZZZ","9406501","A","00","4",0,58.3,0,33.3,0,0,0,0
"940670109","94067","94","Saint-Mandé","Daumesnil","940951","9406701","H","00","1",27.1,73.3,9.7,13.1,32.1,24.3,6.9,0.4
"940670104","94067","94","Saint-Mandé","Victor Hugo","940931","9406701","H","00","1",19.6,76.2,8.5,12,32.3,21,6.3,0
"940670105","94067","94","Saint-Mandé","Saint-Michel","940941","9406701","H","00","1",19,74.7,11,13,27.5,29.4,12.2,0.9
"940670106","94067","94","Saint-Mandé","La Pelouse","940941","9406701","H","00","1",25.4,77.9,9.7,12.4,31.9,20.9,10.3,0.8
"940670107","94067","94","Saint-Mandé","Notre Dame","940951","9406701","H","00","1",19.1,83,9.4,9.9,42.6,12.4,10.9,0.5
"940670108","94067","94","Saint-Mandé","Liberation","940951","9406701","H","00","1",16.6,78.6,10.4,14.1,25.5,18.1,6.7,0.5
"940670101","94067","94","Saint-Mandé","Begin","940941","9406701","H","00","2",16.9,78.3,8.1,13.9,33.3,26.4,14.6,0.5
"940670102","94067","94","Saint-Mandé","Charles de Gaulle","940931","9406701","H","00","1",24,81.5,8.7,9.8,35.1,28.4,8.9,1.3
"940670103","94067","94","Saint-Mandé","Saint-Louis","940931","9406701","H","00","1",16.1,83,9.8,8.1,35.2,21.9,8.4,0.6
"940680302","94068","94","Saint-Maur-des-Fossés","Le Parc Saint-Maur 2","941021","9406803","H","00","1",22.8,71.4,9.4,18.5,17.9,33.3,6.6,0.9
"940680301","94068","94","Saint-Maur-des-Fossés","Le Parc Saint-Maur 1","941021","9406803","H","00","1",24.6,80.6,10,9.9,29.6,25,7.3,0.5
"940680101","94068","94","Saint-Maur-des-Fossés","Adamville 1","940981","9406801","H","00","1",26.7,79.4,10.1,9.2,42.6,20.4,7.9,0
"940680102","94068","94","Saint-Maur-des-Fossés","Adamville 2","940981","9406801","H","00","1",27.2,75.4,8.6,15,23.4,16,9.6,0.3
"940680103","94068","94","Saint-Maur-des-Fossés","Adamville 3","940981","9406801","H","00","1",31.8,79.6,10.4,8.7,43.7,34.2,7,0.9
"940680108","94068","94","Saint-Maur-des-Fossés","Adamville 8","940961","9406801","H","00","1",24.5,73.8,7.7,11.6,41.4,14.3,6.6,2.7
"940680109","94068","94","Saint-Maur-des-Fossés","Adamville 9","940961","9406801","H","00","1",26.8,77.3,9,13.1,49.8,23.1,11.3,0.4
"940680201","94068","94","Saint-Maur-des-Fossés","Le Vieux Saint-Maur 1","941011","9406802","H","00","1",22.5,77,10.1,12.7,40.8,29.9,7,0
"940680202","94068","94","Saint-Maur-des-Fossés","Le Vieux Saint-Maur 2","941011","9406802","H","00","1",31.9,79.9,6.3,11.7,37.9,6.2,5.4,0
"940680203","94068","94","Saint-Maur-des-Fossés","Le Vieux Saint-Maur 3","941011","9406802","H","00","1",21.9,76.5,8.7,13.1,39.4,11.4,10,0.5
"940680204","94068","94","Saint-Maur-des-Fossés","Le Vieux Saint-Maur 4","941011","9406802","H","00","1",24.2,80.3,5.7,12.5,27.7,5.3,7.8,0.3
"940680603","94068","94","Saint-Maur-des-Fossés","Les Muriers 3","941041","9406806","H","00","1",29.5,77.4,7.9,12.2,30.9,23.5,4.2,0.3
"940680701","94068","94","Saint-Maur-des-Fossés","La Pie 1","940971","9406807","H","00","1",23.1,78,6.2,11.7,30.8,12.5,5.4,1.3
"940680303","94068","94","Saint-Maur-des-Fossés","Le Parc Saint-Maur 3","941021","9406803","H","00","1",27,80.8,5.6,7.9,38.8,4,5.8,0.9
"940680104","94068","94","Saint-Maur-des-Fossés","Adamville 4","940981","9406801","H","00","1",25.2,76.3,7.1,12.7,35,13,7.3,0.6
"940680105","94068","94","Saint-Maur-des-Fossés","Adamville 5","940961","9406801","H","00","1",29.8,75,5.8,14.5,21.5,12.8,8.8,0.8
"940680106","94068","94","Saint-Maur-des-Fossés","Adamville 6","940961","9406801","H","00","1",33.6,78,8.1,9.3,37.4,14.6,6.9,1.1
"940680107","94068","94","Saint-Maur-des-Fossés","Adamville 7","940961","9406801","H","00","1",25.4,77,8.1,10.2,38.5,30.4,7,0.8
"940680502","94068","94","Saint-Maur-des-Fossés","La Varenne 2","941001","9406805","H","00","1",29.5,73.2,10.6,13.6,37.2,25.2,6.7,1.8
"940680503","94068","94","Saint-Maur-des-Fossés","La Varenne 3","941031","9406805","H","00","1",24.3,80.2,10.2,10.3,40.2,21.2,6.4,0.3
"940680504","94068","94","Saint-Maur-des-Fossés","La Varenne 4","941031","9406805","H","00","1",34.5,70.9,9.7,16.2,11.6,31,4.6,0.5
