"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP0024_tx","P13_POP1824_tx","P13_POP65P_tx","P13_POP75P_tx"
"930140104","93014","93","Clichy-sous-Bois","Iris 3","930471","9301401","H","00","1",48.8,15,6.9,2
"930140105","93014","93","Clichy-sous-Bois","Iris 4","930461","9301401","H","00","3",51.1,14.4,4.3,0.5
"930140101","93014","93","Clichy-sous-Bois","Parc Departemental","930461","9301401","D","00","3",0,0,0,0
"930140102","93014","93","Clichy-sous-Bois","Iris 1","930461","9301401","H","00","3",44.6,7.6,10.5,3.7
"930140107","93014","93","Clichy-sous-Bois","Iris 6","930481","9301401","H","00","1",34.3,10.3,11.6,6.2
"930140108","93014","93","Clichy-sous-Bois","Iris 7","930481","9301401","H","00","1",33.2,7.5,11.9,4
"930140113","93014","93","Clichy-sous-Bois","Iris 12","930481","9301401","H","00","1",48.5,9.5,6,1.9
"930140109","93014","93","Clichy-sous-Bois","Iris 8","930471","9301401","H","00","1",51.2,12.1,3.3,0.7
"930140110","93014","93","Clichy-sous-Bois","Iris 9","930471","9301401","H","00","2",49.7,9.6,4.6,1.9
"930140111","93014","93","Clichy-sous-Bois","Iris 10","930451","9301401","H","00","2",48.8,9.8,3.7,0.9
"930140112","93014","93","Clichy-sous-Bois","Iris 11","930451","9301401","H","00","2",41.7,9.5,9.3,3.2
"930150000","93015","93","Coubron","Coubron (commune non irisée)","ZZZZZZ","9301500","Z","00","5",31.4,7.8,15.6,6.1
"930270103","93027","93","La Courneuve","Mairie","930511","9302701","H","00","1",40.5,11,9,4.1
"930270104","93027","93","La Courneuve","Convention","930511","9302701","H","00","1",41.7,13.5,7.5,3.2
"930270105","93027","93","La Courneuve","Anatole France","930521","9302701","H","00","1",33.3,8.6,13.2,7.8
"930270109","93027","93","La Courneuve","Francs Tireurs Zola","930511","9302701","H","00","1",37.1,10.3,8.5,4.2
"930270101","93027","93","La Courneuve","Zone Industrielle","930511","9302701","A","00","3",41.1,14.4,3.9,1.7
"930270102","93027","93","La Courneuve","Parc Departemental","930491","9302701","D","00","3",0,0,0,0
"930270111","93027","93","La Courneuve","La Tour","930501","9302701","H","00","2",46.3,13.8,7.1,2.7
"930270117","93027","93","La Courneuve","Rateau","930521","9302701","H","00","1",36.2,9.2,7.9,4.2
"930270118","93027","93","La Courneuve","P v Couturier","930521","9302701","H","00","1",33.8,8.7,9.6,5.3
"930270119","93027","93","La Courneuve","Moulin Neuf","930501","9302701","H","00","1",38.9,12.9,9.1,4.4
"930270113","93027","93","La Courneuve","6 Routes","930491","9302701","H","00","1",39.8,11.1,9,3.9
"930270114","93027","93","La Courneuve","Verlaine","930491","9302701","H","00","1",38.8,10.5,11,4.6
"930270110","93027","93","La Courneuve","Braque Orme Seul","930501","9302701","H","00","1",40,12.5,10.2,4.2
"930270115","93027","93","La Courneuve","Quinet Cachin","930491","9302701","H","00","1",40.5,8.8,8.3,3.9
"930290904","93029","93","Drancy","Paris Campagne 4","930561","9302909","H","00","1",35.5,8.7,14.6,8.1
"930290301","93029","93","Drancy","La Muette 1","930531","9302903","H","00","1",37.3,7.6,10.5,6.1
"930290201","93029","93","Drancy","Les Oiseaux 1","930551","9302902","H","00","1",32.2,11.5,10.4,5.3
"930290202","93029","93","Drancy","Les Oiseaux 2","930551","9302902","H","00","1",33.6,9,14.6,7.6
"930290101","93029","93","Drancy","Economie 1","930561","9302901","H","00","1",37.2,11.8,10.9,4.7
"930290102","93029","93","Drancy","Economie 2","930561","9302901","H","00","1",33.7,11.7,11.8,6.2
"930290603","93029","93","Drancy","Vieux Drancy 3","930571","9302906","H","00","1",32.4,9.7,12.7,8.2
"930290203","93029","93","Drancy","Les Oiseaux 3","930551","9302902","H","00","1",33.5,9.1,12.8,5.5
"930290701","93029","93","Drancy","Petit Drancy 1","930601","9302907","H","00","1",34.4,6.7,10.9,6.6
"930290702","93029","93","Drancy","Petit Drancy 2","930601","9302907","H","00","1",42.8,10.1,9,4.5
"930290302","93029","93","Drancy","La Muette 2","930531","9302903","H","00","2",28.6,6,6.9,2.8
"930290604","93029","93","Drancy","Vieux Drancy 4","930591","9302906","H","00","1",31.5,7.2,17.5,9.8
"930290503","93029","93","Drancy","La Mare 3","930541","9302905","H","00","1",31.9,9.1,13,8.2
"930290601","93029","93","Drancy","Vieux Drancy 1","930571","9302906","H","00","1",31.1,8.9,15.5,7.8
"930290602","93029","93","Drancy","Vieux Drancy 2","930571","9302906","H","00","1",38.6,9.4,10.3,4.9
"930290703","93029","93","Drancy","Petit Drancy 3","930601","9302907","H","00","1",32.3,7.4,16.4,8.3
"930290401","93029","93","Drancy","Village Parisien 1","930531","9302904","H","00","1",36.9,11.2,14.6,7.6
"930290402","93029","93","Drancy","Village Parisien 2","930541","9302904","H","00","2",38.1,11.3,12.1,6.3
"930290403","93029","93","Drancy","Village Parisien 3","930531","9302904","H","00","1",36.4,10.7,11,4.6
"930290501","93029","93","Drancy","La Mare 1","930541","9302905","H","00","1",36.2,10.8,11.4,6.2
"930290502","93029","93","Drancy","La Mare 2","930541","9302905","H","00","1",33.6,9.2,12.1,7.4
"930290901","93029","93","Drancy","Paris Campagne 1","930591","9302909","H","00","1",30.5,7.9,16.4,7.4
"930290902","93029","93","Drancy","Paris Campagne 2","930591","9302909","H","00","1",39.4,10.5,7,2.6
"930290903","93029","93","Drancy","Paris Campagne 3","930591","9302909","H","00","1",32.4,9.1,12.6,5.9
"930290803","93029","93","Drancy","l'Avenir Parisien 3","930581","9302908","H","00","1",33.9,9.3,11.9,7.4
"930290704","93029","93","Drancy","Petit Drancy 4","930601","9302907","H","00","1",36.5,9.9,11.1,5
"930290801","93029","93","Drancy","l'Avenir Parisien 1","930581","9302908","H","00","1",35.4,8,13.4,5
"930290802","93029","93","Drancy","l'Avenir Parisien 2","930581","9302908","H","00","1",36.7,8.5,10.7,4.2
"930290804","93029","93","Drancy","l'Avenir Parisien 4","930581","9302908","A","00","3",25.4,6.8,21,6.9
"930300102","93030","93","Dugny","Iris No 0102","ZZZZZZ","9303001","H","00","Z",37.6,9.2,11.6,5.6
"930300104","93030","93","Dugny","Iris No 0104","ZZZZZZ","9303001","H","00","Z",40.6,8.5,10.9,3.6
"930300103","93030","93","Dugny","Iris No 0103","ZZZZZZ","9303001","H","00","Z",43.6,11.8,8.4,5.6
"930300101","93030","93","Dugny","Iris No 0101","ZZZZZZ","9303001","H","00","Z",36.4,8.3,4.6,1.6
"930310103","93031","93","Épinay-sur-Seine","Iris 3","930631","9303101","H","00","1",44,11.4,6,1.8
"930310101","93031","93","Épinay-sur-Seine","Iris 1","930631","9303101","H","00","1",37.3,9,10.3,4.8
"930310403","93031","93","Épinay-sur-Seine","Iris 14","930651","9303104","H","00","1",39.9,9.7,13.1,6.7
"930310404","93031","93","Épinay-sur-Seine","Iris 15","930641","9303104","H","00","1",41.7,10.7,7.5,3.2
"930310102","93031","93","Épinay-sur-Seine","Iris 2","930631","9303101","H","00","1",43.5,13.5,5.7,2
"930310301","93031","93","Épinay-sur-Seine","Iris 8","930611","9303103","H","00","1",41,10.4,7.9,2.6
"930310302","93031","93","Épinay-sur-Seine","Iris 9","930611","9303103","H","00","1",41.8,8.3,6.9,3.1
"930310303","93031","93","Épinay-sur-Seine","Iris 10","930611","9303103","H","00","1",43,13.3,5.7,2.4
"930310304","93031","93","Épinay-sur-Seine","Iris 11","930661","9303103","H","00","1",38.9,8.5,8.1,3.2
"930310401","93031","93","Épinay-sur-Seine","Iris 12","930651","9303104","H","00","1",45.1,9.8,8.6,4.2
"930310402","93031","93","Épinay-sur-Seine","Iris 13","930641","9303104","H","00","1",35.5,9.8,13.1,5.7
"930310502","93031","93","Épinay-sur-Seine","Iris 18","930641","9303105","H","00","1",39.3,11.8,9.6,4.2
"930310601","93031","93","Épinay-sur-Seine","Iris 19","930621","9303106","H","00","1",31.1,7.9,15,6.7
"930310405","93031","93","Épinay-sur-Seine","Iris 16","930651","9303104","H","00","2",41.3,11.6,12.7,5.3
"930310501","93031","93","Épinay-sur-Seine","Iris 17","930661","9303105","H","00","1",35.6,7.4,11.1,5.6
"930310104","93031","93","Épinay-sur-Seine","Iris 4","930661","9303101","H","00","2",34.9,13.1,11.7,6.5
"930310202","93031","93","Épinay-sur-Seine","Iris 6","930621","9303102","H","00","1",36.6,9.7,11.2,5
"930310203","93031","93","Épinay-sur-Seine","Iris 7","930621","9303102","H","00","1",32.7,7.6,14.8,7.9
"930310201","93031","93","Épinay-sur-Seine","Iris 5","930621","9303102","H","00","1",36.6,8.7,13.5,6.9
"930320108","93032","93","Gagny","Iris No 0108","930681","9303201","H","00","1",32,7.9,13.6,6
"930320103","93032","93","Gagny","Iris No 0103","930671","9303201","H","00","1",35,6.2,12.7,5.1
"930320109","93032","93","Gagny","Iris No 0109","930671","9303201","H","00","1",34.4,7.5,13,5.5
"930320106","93032","93","Gagny","Iris No 0106","930701","9303201","H","00","1",36.3,8.1,9.3,5
"930320107","93032","93","Gagny","Iris No 0107","930701","9303201","H","00","1",45.3,11.6,5.3,2.7
"930320104","93032","93","Gagny","Iris No 0104","930681","9303201","H","00","1",36.8,9.5,12.3,6.6
"930320105","93032","93","Gagny","Iris No 0105","930681","9303201","H","00","1",31.9,7.3,14.4,6.2
"930320110","93032","93","Gagny","Iris No 0110","930691","9303201","H","00","1",29.4,5.3,19.5,10.6
"930320111","93032","93","Gagny","Iris No 0111","930711","9303201","H","00","1",29.5,7.5,17.4,9.3
"930320116","93032","93","Gagny","Iris No 0116","930711","9303201","H","00","1",45.5,10.1,6.6,2.3
"930320117","93032","93","Gagny","Iris No 0117","930711","9303201","H","00","1",32,8.9,15.7,7.1
"930320101","93032","93","Gagny","Iris No 0101","930671","9303201","H","00","1",33.6,7.2,17.5,11.5
"930320102","93032","93","Gagny","Iris No 0102","930671","9303201","H","00","1",31.5,7.9,14.3,7.3
"930320115","93032","93","Gagny","Iris No 0115","930701","9303201","H","00","1",29.6,8.7,17.9,8.9
"930320112","93032","93","Gagny","Iris No 0112","930691","9303201","H","00","1",29.7,10.6,15,8.3
"930320113","93032","93","Gagny","Iris No 0113","930691","9303201","H","00","1",32.4,9.8,13.3,5.8
"930320114","93032","93","Gagny","Iris No 0114","930701","9303201","H","00","1",32.9,7.6,19,9.8
"930330103","93033","93","Gournay-sur-Marne","Iris No 0103","ZZZZZZ","9303301","H","00","4",32.2,7.8,14.4,7.1
"930330101","93033","93","Gournay-sur-Marne","Iris No 0101","ZZZZZZ","9303301","H","00","4",29.9,9.3,15,7.3
"930330102","93033","93","Gournay-sur-Marne","Iris No 0102","ZZZZZZ","9303301","H","00","4",30.5,7.6,15.5,7.1
"930390103","93039","93","L'Île-Saint-Denis","Sud","ZZZZZZ","9303901","H","00","4",39.1,9.5,9.2,3.9
"930390102","93039","93","L'Île-Saint-Denis","Centre","ZZZZZZ","9303901","H","00","4",36,7.7,10.8,4.1
"930390101","93039","93","L'Île-Saint-Denis","Nord","ZZZZZZ","9303901","H","00","4",34.5,8.8,11.2,5.1
"930450107","93045","93","Les Lilas","Jalancloud","930731","9304501","H","00","2",28.7,7.6,15.6,7.7
"930450108","93045","93","Les Lilas","Villegranges","930721","9304501","H","00","1",29.8,6.6,7.3,2.9
"930450101","93045","93","Les Lilas","l'Avenir","930731","9304501","H","00","1",31.9,9.1,9.5,5.8
"930450106","93045","93","Les Lilas","Croix de l'Epinette","930741","9304501","H","00","1",28.9,6.6,17.5,10.1
"930450105","93045","93","Les Lilas","Les Sentes","930741","9304501","H","00","1",34,9.9,14.7,5.9
"930450102","93045","93","Les Lilas","Convention","930731","9304501","H","00","2",27.9,5.5,16.6,8.8
"930450109","93045","93","Les Lilas","La Mairie","930721","9304501","H","00","1",27.5,6.2,10.9,6.2
"930450110","93045","93","Les Lilas","Les Bruyeres","930721","9304501","H","00","1",23.1,4.6,35.8,21.7
"930450103","93045","93","Les Lilas","l'Eglise","930731","9304501","H","00","1",30.4,7.5,10.7,5.7
"930450104","93045","93","Les Lilas","Le Fort","930741","9304501","H","00","1",39.8,8.6,13.9,6.9
"930460102","93046","93","Livry-Gargan","Iris 2","930781","9304601","H","00","1",36.3,9.4,12.7,7.1
"930460103","93046","93","Livry-Gargan","Iris 3","930781","9304601","H","00","1",33,8.5,13.4,6.7
"930460101","93046","93","Livry-Gargan","Iris 1","930771","9304601","H","00","1",29.1,9.1,15.8,8.4
"930460115","93046","93","Livry-Gargan","Iris 15","930771","9304601","H","00","1",34.2,10.7,13.5,7.2
"930460116","93046","93","Livry-Gargan","Iris 16","930791","9304601","H","00","1",34.5,9,12,6
"930460104","93046","93","Livry-Gargan","Iris 4","930781","9304601","H","00","1",34,9.3,17.7,12.9
"930460105","93046","93","Livry-Gargan","Iris 5","930771","9304601","H","00","1",31.5,8.8,17.2,10.4
"930460110","93046","93","Livry-Gargan","Iris 10","930751","9304601","H","00","1",33.9,11.1,11.2,6.3
"930460111","93046","93","Livry-Gargan","Iris 11","930751","9304601","H","00","1",32.1,6.4,10.6,5
"930460112","93046","93","Livry-Gargan","Iris 12","930751","9304601","H","00","1",34.6,8.5,11.4,5.9
"930460113","93046","93","Livry-Gargan","Iris 13","930761","9304601","H","00","1",33.1,7.6,16.4,8.6
"930460114","93046","93","Livry-Gargan","Iris 14","930801","9304601","H","00","1",30.2,7.9,16.9,9.6
"930460106","93046","93","Livry-Gargan","Iris 6","930801","9304601","H","00","1",30.5,9.2,14.9,7.5
"930460107","93046","93","Livry-Gargan","Iris 7","930801","9304601","H","00","1",32.1,10.7,14,8.3
"930460117","93046","93","Livry-Gargan","Iris 17","930791","9304601","H","00","1",30.8,8.8,15.3,7.1
"930460118","93046","93","Livry-Gargan","Iris 18","930791","9304601","H","00","1",29,7.3,16.4,9.6
"930460108","93046","93","Livry-Gargan","Iris 8","930761","9304601","H","00","1",32.8,7.1,11.2,8.3
"930460109","93046","93","Livry-Gargan","Iris 9","930761","9304601","H","00","1",32.5,7.8,12.4,7.1
"930470111","93047","93","Montfermeil","Franceville","930831","9304701","H","00","1",32.8,9,15.3,7.3
"930470112","93047","93","Montfermeil","Les Fleurs","930831","9304701","H","00","1",31.9,9.3,14.3,5.6
"930470105","93047","93","Montfermeil","Le Centre","930811","9304701","H","00","2",34.9,7.9,12.8,7.5
"930470106","93047","93","Montfermeil","Les Coudreaux","930821","9304701","H","00","1",38.1,10.2,12.6,6.5
"930470107","93047","93","Montfermeil","Vaucanson","930821","9304701","H","00","1",38,9.7,10.4,4.6
"930470108","93047","93","Montfermeil","General Leclerc","930821","9304701","H","00","1",38.4,9.2,12.9,5.6
"930470109","93047","93","Montfermeil","Les Oiseaux","930831","9304701","H","00","1",33,7.5,13.1,5.5
"930470110","93047","93","Montfermeil","Les Arbres","930831","9304701","H","00","1",29.6,8.1,19.7,10.8
"930470102","93047","93","Montfermeil","Les Bosquets","930811","9304701","H","00","2",47.6,12.1,9.2,3.9
"930470103","93047","93","Montfermeil","Centre Equestre","930811","9304701","H","00","2",42.7,11.9,10.6,3.3
"930470104","93047","93","Montfermeil","General de Gaulle 7 Iles","930811","9304701","H","00","2",39.1,12.3,11.7,6.8
"930470101","93047","93","Montfermeil","Anatole France","930811","9304701","H","00","2",44.4,11.2,9,3.1
"930481104","93048","93","Montreuil","Montreau Ruffins Clos Arachis 4","930841","9304811","H","00","1",29.3,7.4,13.5,6.1
"930481105","93048","93","Montreuil","Montreau Ruffins Clos Arachis 5","930841","9304811","H","00","1",36,6.6,15.5,7.2
"930480401","93048","93","Montreuil","La Noue Clos Francais Guilands 1","930861","9304804","H","00","1",27.3,6.3,10.4,5.3
"930480201","93048","93","Montreuil","Bas Montreuil Est 1","930961","9304802","H","00","1",28.3,7.1,13.3,7.4
"930480202","93048","93","Montreuil","Bas Montreuil Est 2","930851","9304802","H","00","1",28.9,7.8,9.3,4.1
"930480203","93048","93","Montreuil","Bas Montreuil Est 3","930851","9304802","H","00","1",32.6,11.2,8.1,4.4
"930480204","93048","93","Montreuil","Bas Montreuil Est 4","930861","9304802","H","00","1",32.5,12,11.2,5.8
"930480205","93048","93","Montreuil","Bas Montreuil Est 5","930961","9304802","H","00","1",27.7,7.4,22.4,12.6
"930480206","93048","93","Montreuil","Bas Montreuil Est 6","930961","9304802","H","00","1",26.4,8,12.5,4.4
"930480301","93048","93","Montreuil","Solidarite Carnot 1","930951","9304803","H","00","1",29.5,6.7,8.1,4.9
"930480302","93048","93","Montreuil","Solidarite Carnot 2","930951","9304803","H","00","1",27.2,7.1,14.9,8.9
"930480704","93048","93","Montreuil","Paul Signac Murs à Peches 4","930841","9304807","H","00","1",36.8,8.4,9.9,4.7
"930480402","93048","93","Montreuil","La Noue Clos Francais Guilands 2","930861","9304804","H","00","1",38.2,8.5,14.5,7.9
"930480403","93048","93","Montreuil","La Noue Clos Francais Guilands 3","930871","9304804","H","00","1",31.7,9.5,16.4,5.4
"930480404","93048","93","Montreuil","La Noue Clos Francais Guilands 4","930871","9304804","H","00","1",34.2,9.2,15.4,7.7
"930480501","93048","93","Montreuil","Villiers Barbusse 1","930891","9304805","H","00","1",30.4,6.3,13.9,9.2
"930480502","93048","93","Montreuil","Villiers Barbusse 2","930871","9304805","H","00","1",30.5,7.1,8.9,4.4
"930480601","93048","93","Montreuil","Centre Ville j Moulin Espoir 1","930941","9304806","H","00","1",37.4,10.4,11.7,5.3
"930480602","93048","93","Montreuil","Centre Ville j Moulin Espoir 2","930941","9304806","H","00","1",29.9,6.5,12.9,6.4
"930480603","93048","93","Montreuil","Centre Ville j Moulin Espoir 3","930941","9304806","H","00","1",31.6,6.7,13.8,8.4
"930480604","93048","93","Montreuil","Centre Ville j Moulin Espoir 4","930951","9304806","H","00","1",40.3,9.4,6.5,2.3
"930480701","93048","93","Montreuil","Paul Signac Murs à Peches 1","930891","9304807","H","00","1",31.9,5.7,14.1,7.3
"930480702","93048","93","Montreuil","Paul Signac Murs à Peches 2","930891","9304807","H","00","1",32.3,8.7,8.4,3.7
"930480703","93048","93","Montreuil","Paul Signac Murs à Peches 3","930891","9304807","H","00","1",23.3,7.1,12.8,6.5
"930480901","93048","93","Montreuil","Ramenas Fabien Lagrange 1","930901","9304809","H","00","1",29.4,8.2,9.5,3.7
"930480801","93048","93","Montreuil","Bel Air Grands Pechers 1","930931","9304808","H","00","1",25.1,7,10.7,4.3
"930480802","93048","93","Montreuil","Bel Air Grands Pechers 2","930931","9304808","H","00","1",36.8,9.8,7.3,3.4
"930480803","93048","93","Montreuil","Bel Air Grands Pechers 3","930931","9304808","H","00","1",34.8,9.7,14.2,9.8
"930481002","93048","93","Montreuil","Branly Boissiere 2","930881","9304810","H","00","1",34,8.5,10.5,4.3
"930480902","93048","93","Montreuil","Ramenas Fabien Lagrange 2","930901","9304809","H","00","1",37,9.2,10.4,5.6
"930480903","93048","93","Montreuil","Ramenas Fabien Lagrange 3","930901","9304809","H","00","1",33.8,7.4,12.2,7.2
"930481001","93048","93","Montreuil","Branly Boissiere 1","930881","9304810","H","00","1",44.3,8.8,5.9,2.8
"930481103","93048","93","Montreuil","Montreau Ruffins Clos Arachis 3","930911","9304811","H","00","1",32.2,8.2,18.5,9.5
"930481003","93048","93","Montreuil","Branly Boissiere 3","930881","9304810","H","00","1",34.4,8,10.2,4.6
"930481101","93048","93","Montreuil","Montreau Ruffins Clos Arachis 1","930911","9304811","H","00","1",35.8,7.5,11.4,6.3
"930481102","93048","93","Montreuil","Montreau Ruffins Clos Arachis 2","930911","9304811","H","00","1",36.1,9.3,14.5,7.3
"930480102","93048","93","Montreuil","Bas Montreuil Ouest 2","930921","9304801","H","00","1",25.7,4.9,14.1,3.8
"930480103","93048","93","Montreuil","Bas Montreuil Ouest 3","930921","9304801","H","00","1",32.5,7.5,7.9,2.5
"930480104","93048","93","Montreuil","Bas Montreuil Ouest 4","930851","9304801","H","00","1",29.9,7.6,7.2,2.8
"930480101","93048","93","Montreuil","Bas Montreuil Ouest 1","930921","9304801","H","00","2",34.4,15.3,8.1,3.4
"930480105","93048","93","Montreuil","Bas Montreuil Ouest 5","930921","9304801","H","00","1",26.4,6.7,13.1,8
"930490101","93049","93","Neuilly-Plaisance","Bel Air","930971","9304901","H","00","1",33.6,7.4,13.5,7
"930490107","93049","93","Neuilly-Plaisance","Marne","930981","9304901","H","00","1",32.6,7.9,11.2,6.3
