"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","DEC_TP6013","DEC_MED13"
"751104001","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 1","750571","7511040","H","00","1","37,7",16087
"751103903","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 3","750581","7511039","H","00","1","16,7",29798
"751103910","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 10","750591","7511039","H","00","1","22,4",27884
"751103909","75110","75","Paris 10e Arrondissement","Porte Saint-Martin 9","750591","7511039","H","00","1","24,9",24981
"751104002","75110","75","Paris 10e Arrondissement","Hopital Saint-Louis 2","750561","7511040","H","00","2","36,3",17224
"751114402","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 2","750811","7511144","H","00","1","16,1",30248
"751114110","75111","75","Paris 11e Arrondissement","Folie Mericourt 10","750651","7511141","H","00","2","45,9",14424
"751114319","75111","75","Paris 11e Arrondissement","Roquette 19","750731","7511143","H","00","1","23,6",21674
"751114320","75111","75","Paris 11e Arrondissement","Roquette 20","750731","7511143","H","00","2","19,6",24428
"751114403","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 3","750821","7511144","H","00","1","16,0",29760
"751114109","75111","75","Paris 11e Arrondissement","Folie Mericourt 9","750661","7511141","H","00","1","33,9",18190
"751114210","75111","75","Paris 11e Arrondissement","Saint-Ambroise 10","750701","7511142","H","00","1","19,6",27498
"751114413","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 13","750821","7511144","H","00","1","14,6",32022
"751114211","75111","75","Paris 11e Arrondissement","Saint-Ambroise 11","750701","7511142","H","00","1","19,5",28332
"751114107","75111","75","Paris 11e Arrondissement","Folie Mericourt 7","750681","7511141","H","00","1","16,1",30156
"751114404","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 4","750831","7511144","H","00","1","15,3",31342
"751114318","75111","75","Paris 11e Arrondissement","Roquette 18","750741","7511143","H","00","1","20,2",26300
"751114321","75111","75","Paris 11e Arrondissement","Roquette 21","750731","7511143","H","00","2","22,7",24664
"751114207","75111","75","Paris 11e Arrondissement","Saint-Ambroise 7","750691","7511142","H","00","2","12,7",34816
"751114108","75111","75","Paris 11e Arrondissement","Folie Mericourt 8","750671","7511141","H","00","1","17,3",26978
"751114111","75111","75","Paris 11e Arrondissement","Folie Mericourt 11","750651","7511141","H","00","2","",12502
"751114208","75111","75","Paris 11e Arrondissement","Saint-Ambroise 8","750691","7511142","H","00","1","12,3",36072
"751114315","75111","75","Paris 11e Arrondissement","Roquette 15","750751","7511143","H","00","2","22,9",25978
"751114401","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 1","750811","7511144","H","00","2","11,5",34482
"751114317","75111","75","Paris 11e Arrondissement","Roquette 17","750741","7511143","H","00","1","18,0",29488
"751114209","75111","75","Paris 11e Arrondissement","Saint-Ambroise 9","750691","7511142","H","00","1","16,4",30586
"751114306","75111","75","Paris 11e Arrondissement","Roquette 6","750781","7511143","H","00","1","25,5",23602
"751114316","75111","75","Paris 11e Arrondissement","Roquette 16","750741","7511143","H","00","2","24,9",24240
"751114206","75111","75","Paris 11e Arrondissement","Saint-Ambroise 6","750711","7511142","H","00","1","17,3",30122
"751114307","75111","75","Paris 11e Arrondissement","Roquette 7","750771","7511143","H","00","2","20,0",27228
"751114112","75111","75","Paris 11e Arrondissement","Folie Mericourt 12","750641","7511141","H","00","2","45,6",13224
"751114412","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 12","750801","7511144","H","00","1","21,4",27726
"751114312","75111","75","Paris 11e Arrondissement","Roquette 12","750751","7511143","H","00","1","14,2",33974
"751114313","75111","75","Paris 11e Arrondissement","Roquette 13","750751","7511143","H","00","1","12,9",32804
"751114314","75111","75","Paris 11e Arrondissement","Roquette 14","750761","7511143","H","00","1","17,9",28302
"751114302","75111","75","Paris 11e Arrondissement","Roquette 2","750791","7511143","H","00","1","18,4",27290
"751114303","75111","75","Paris 11e Arrondissement","Roquette 3","750791","7511143","H","00","1","33,8",16798
"751114304","75111","75","Paris 11e Arrondissement","Roquette 4","750781","7511143","H","00","1","17,0",25966
"751114305","75111","75","Paris 11e Arrondissement","Roquette 5","750781","7511143","H","00","1","22,4",24396
"751114411","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 11","750801","7511144","H","00","2","20,1",25736
"751114205","75111","75","Paris 11e Arrondissement","Saint-Ambroise 5","750711","7511142","H","00","1","15,9",32668
"751114311","75111","75","Paris 11e Arrondissement","Roquette 11","750761","7511143","H","00","2","23,4",25646
"751114101","75111","75","Paris 11e Arrondissement","Folie Mericourt 1","750651","7511141","H","00","1","33,0",20936
"751114308","75111","75","Paris 11e Arrondissement","Roquette 8","750771","7511143","H","00","2","23,8",25208
"751114309","75111","75","Paris 11e Arrondissement","Roquette 9","750771","7511143","H","00","2","21,6",28193
"751114104","75111","75","Paris 11e Arrondissement","Folie Mericourt 4","750671","7511141","H","00","1","17,1",30454
"751114105","75111","75","Paris 11e Arrondissement","Folie Mericourt 5","750681","7511141","H","00","1","16,7",30260
"751114102","75111","75","Paris 11e Arrondissement","Folie Mericourt 2","750661","7511141","H","00","1","30,5",20560
"751114103","75111","75","Paris 11e Arrondissement","Folie Mericourt 3","750661","7511141","H","00","1","22,3",24296
"751114407","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 7","750821","7511144","H","00","1","16,8",28600
"751114113","75111","75","Paris 11e Arrondissement","Folie Mericourt 13","750641","7511141","H","00","2","34,6",18762
"751114106","75111","75","Paris 11e Arrondissement","Folie Mericourt 6","750681","7511141","H","00","1","18,6",30716
"751114204","75111","75","Paris 11e Arrondissement","Saint-Ambroise 4","750711","7511142","H","00","1","21,3",25950
"751114214","75111","75","Paris 11e Arrondissement","Saint-Ambroise 14","750721","7511142","H","00","2","24,2",23698
"751114408","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 8","750821","7511144","H","00","1","13,9",31884
"751114405","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 5","750831","7511144","H","00","1","21,6",27504
"751114406","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 6","750831","7511144","H","00","1","22,1",28051
"751114203","75111","75","Paris 11e Arrondissement","Saint-Ambroise 3","750721","7511142","H","00","1","16,4",30278
"751114301","75111","75","Paris 11e Arrondissement","Roquette 1","750791","7511143","H","00","1","23,3",21914
"751114409","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 9","750811","7511144","H","00","1","20,9",28106
"751114410","75111","75","Paris 11e Arrondissement","Sainte-Marguerite 10","750801","7511144","H","00","1","16,8",30544
"751114310","75111","75","Paris 11e Arrondissement","Roquette 10","750761","7511143","H","00","1","16,7",30336
"751114114","75111","75","Paris 11e Arrondissement","Folie Mericourt 14","750641","7511141","H","00","1","23,6",25646
"751114212","75111","75","Paris 11e Arrondissement","Saint-Ambroise 12","750701","7511142","H","00","1","10,7",34358
"751114213","75111","75","Paris 11e Arrondissement","Saint-Ambroise 13","750701","7511142","H","00","1","19,7",27536
"751114201","75111","75","Paris 11e Arrondissement","Saint-Ambroise 1","750721","7511142","H","00","1","27,8",21654
"751114202","75111","75","Paris 11e Arrondissement","Saint-Ambroise 2","750721","7511142","H","00","2","22,0",24984
"751114115","75111","75","Paris 11e Arrondissement","Folie Mericourt 15","750671","7511141","H","00","1","17,1",28712
"751124616","75112","75","Paris 12e Arrondissement","Picpus 16","750881","7511246","H","00","2","15,8",33994
"751124502","75112","75","Paris 12e Arrondissement","Bel Air 2","750921","7511245","H","00","1","12,4",31488
"751124501","75112","75","Paris 12e Arrondissement","Bel Air 1","750911","7511245","H","00","1","26,8",19868
"751124702","75112","75","Paris 12e Arrondissement","Bercy 2","750961","7511247","H","00","2","20,2",26266
"751124617","75112","75","Paris 12e Arrondissement","Picpus 17","750881","7511246","H","00","2","10,0",33692
"751124503","75112","75","Paris 12e Arrondissement","Bel Air 3","750921","7511245","H","00","1","16,4",29124
"751124615","75112","75","Paris 12e Arrondissement","Picpus 15","750891","7511246","H","00","1","14,9",29412
"751124514","75112","75","Paris 12e Arrondissement","Bel Air 14","750901","7511245","H","00","1","",34980
"751124805","75112","75","Paris 12e Arrondissement","Quinze Vingts 5","750841","7511248","H","00","1","12,4",32765
"751124614","75112","75","Paris 12e Arrondissement","Picpus 14","750891","7511246","H","00","1","7,9",35382
"751124602","75112","75","Paris 12e Arrondissement","Picpus 2","750951","7511246","H","00","1","13,5",29021
"751124701","75112","75","Paris 12e Arrondissement","Bercy 1","750971","7511247","H","00","1","18,8",28298
"751124513","75112","75","Paris 12e Arrondissement","Bel Air 13","750901","7511245","H","00","1","15,8",30948
"751124703","75112","75","Paris 12e Arrondissement","Bercy 3","750971","7511247","H","00","2","24,2",23102
"751124612","75112","75","Paris 12e Arrondissement","Picpus 12","750981","7511246","H","00","1","14,2",29648
"751124613","75112","75","Paris 12e Arrondissement","Picpus 13","750991","7511246","H","00","2","16,6",25790
"751124603","75112","75","Paris 12e Arrondissement","Picpus 3","750951","7511246","H","00","1","",34118
"751124677","75112","75","Paris 12e Arrondissement","Bois de Vincennes","750951","7511246","D","00","3",,
"751124601","75112","75","Paris 12e Arrondissement","Picpus 1","750941","7511246","H","00","1","18,7",27838
"751124577","75112","75","Paris 12e Arrondissement","Bois de Vincennes","750911","7511245","D","00","3",,
"751124508","75112","75","Paris 12e Arrondissement","Bel Air 8","750921","7511245","H","00","2","12,9",32114
"751124509","75112","75","Paris 12e Arrondissement","Bel Air 9","750921","7511245","H","00","2","",30054
"751124510","75112","75","Paris 12e Arrondissement","Bel Air 10","750911","7511245","H","00","1","33,0",18252
"751124511","75112","75","Paris 12e Arrondissement","Bel Air 11","750911","7511245","H","00","1","35,8",17084
"751124512","75112","75","Paris 12e Arrondissement","Bel Air 12","750901","7511245","H","00","1","18,8",29000
"751124804","75112","75","Paris 12e Arrondissement","Quinze Vingts 4","750841","7511248","H","00","1","15,6",34014
"751124504","75112","75","Paris 12e Arrondissement","Bel Air 4","750931","7511245","H","00","1","15,3",31840
"751124806","75112","75","Paris 12e Arrondissement","Quinze Vingts 6","750851","7511248","H","00","1","10,5",34424
"751124606","75112","75","Paris 12e Arrondissement","Picpus 6","750941","7511246","H","00","1","29,7",20340
"751124808","75112","75","Paris 12e Arrondissement","Quinze Vingts 8","750851","7511248","H","00","1","16,2",36870
"751124609","75112","75","Paris 12e Arrondissement","Picpus 9","750961","7511246","H","00","2","31,2",18324
"751124605","75112","75","Paris 12e Arrondissement","Picpus 5","750961","7511246","H","00","1","17,6",26176
"751124611","75112","75","Paris 12e Arrondissement","Picpus 11","750981","7511246","H","00","1","10,9",32680
"751124608","75112","75","Paris 12e Arrondissement","Picpus 8","750941","7511246","H","00","1","16,5",32557
"751124624","75112","75","Paris 12e Arrondissement","Picpus 24","750891","7511246","H","00","1","",39950
"751124610","75112","75","Paris 12e Arrondissement","Picpus 10","750981","7511246","H","00","1","9,1",32912
"751124505","75112","75","Paris 12e Arrondissement","Bel Air 5","750931","7511245","H","00","1","11,6",32818
"751124803","75112","75","Paris 12e Arrondissement","Quinze Vingts 3","750841","7511248","H","00","1","11,0",38858
"751124807","75112","75","Paris 12e Arrondissement","Quinze Vingts 7","750851","7511248","H","00","1","14,4",30288
"751124809","75112","75","Paris 12e Arrondissement","Quinze Vingts 9","750861","7511248","H","00","2","20,9",27710
"751124801","75112","75","Paris 12e Arrondissement","Quinze Vingts 1","751011","7511248","H","00","1","19,0",26304
"751124506","75112","75","Paris 12e Arrondissement","Bel Air 6","750931","7511245","H","00","1","13,1",35328
"751124507","75112","75","Paris 12e Arrondissement","Bel Air 7","750931","7511245","H","00","1","15,5",29902
"751124799","75112","75","Paris 12e Arrondissement","Seine et Berges","750971","7511247","D","00","3",,
"751124812","75112","75","Paris 12e Arrondissement","Quinze Vingts 12","751011","7511248","A","00","3",,
"751124802","75112","75","Paris 12e Arrondissement","Quinze Vingts 2","751011","7511248","H","00","2","20,2",25154
"751124899","75112","75","Paris 12e Arrondissement","Seine et Berges","751011","7511248","D","00","3",,
"751124811","75112","75","Paris 12e Arrondissement","Quinze Vingts 11","751011","7511248","A","00","3",,
"751124619","75112","75","Paris 12e Arrondissement","Picpus 19","750991","7511246","H","00","1","20,5",25042
"751124604","75112","75","Paris 12e Arrondissement","Picpus 4","750961","7511246","H","00","2","29,1",20772
"751124810","75112","75","Paris 12e Arrondissement","Quinze Vingts 10","750861","7511248","H","00","1","19,9",30242
"751124623","75112","75","Paris 12e Arrondissement","Picpus 23","750871","7511246","H","00","1","10,2",35963
"751124705","75112","75","Paris 12e Arrondissement","Bercy 5","751001","7511247","H","00","2","25,2",21460
"751124813","75112","75","Paris 12e Arrondissement","Quinze Vingts 13","750861","7511248","A","00","3",,
"751124888","75112","75","Paris 12e Arrondissement","Bassin de l'Arsenal","750841","7511248","D","00","3",,
"751124618","75112","75","Paris 12e Arrondissement","Picpus 18","750881","7511246","H","00","2","20,9",29884
"751124620","75112","75","Paris 12e Arrondissement","Picpus 20","750991","7511246","H","00","2","16,5",26406
"751124704","75112","75","Paris 12e Arrondissement","Bercy 4","751001","7511247","H","00","1","13,8",28388
"751124622","75112","75","Paris 12e Arrondissement","Picpus 22","750871","7511246","H","00","1",,
"751124706","75112","75","Paris 12e Arrondissement","Bercy 6","750971","7511247","A","00","3",,
"751124621","75112","75","Paris 12e Arrondissement","Picpus 21","750871","7511246","H","00","2","16,4",28086
"751124708","75112","75","Paris 12e Arrondissement","Jardin de Bercy","750971","7511247","D","00","3",,
"751124707","75112","75","Paris 12e Arrondissement","Bercy 7","751001","7511247","A","00","3",,
"751135108","75113","75","Paris 13e Arrondissement","Maison Blanche 8","751221","7511351","H","00","1","41,1",14136
"751135105","75113","75","Paris 13e Arrondissement","Maison Blanche 5","751161","7511351","H","00","1","16,7",29122
"751135104","75113","75","Paris 13e Arrondissement","Maison Blanche 4","751161","7511351","H","00","1","30,3",20272
"751135106","75113","75","Paris 13e Arrondissement","Maison Blanche 6","751151","7511351","H","00","2","30,9",21176
"751135013","75113","75","Paris 13e Arrondissement","Gare 13","751201","7511350","H","00","2","47,8",12744
"751135109","75113","75","Paris 13e Arrondissement","Maison Blanche 9","751151","7511351","H","00","2","36,3",16724
"751135010","75113","75","Paris 13e Arrondissement","Gare 10","751191","7511350","H","00","1","21,2",23882
"751134905","75113","75","Paris 13e Arrondissement","Salpetriere 5","751031","7511349","H","00","1","12,8",31392
"751134904","75113","75","Paris 13e Arrondissement","Salpetriere 4","751031","7511349","H","00","2","31,9",17528
"751134903","75113","75","Paris 13e Arrondissement","Salpetriere 3","751041","7511349","H","00","1","19,8",27090
"751135012","75113","75","Paris 13e Arrondissement","Gare 12","751191","7511350","H","00","1","27,8",21564
